Part_id	Sc_id	answer	endpupilsize	maxpupilsize	maxpupilvelocity	meanpupilsize	meanpupilvelocity	minpupilsize	minpupilvelocity	startpupilsize	stddevpupilsize	stddevpupilvelocity
2	seg3	1.0	4172.5	4394.0	0.037886521	3962.473029	0.000674674	2146.0	0	4246.5	247.9691109	0.00174416
2	seg2	0.0	4350.5	4711.0	0.068988292	4340.280894	0.001241057	1492.0	0	4214.0	209.3997535	0.004298644
2	seg15	1.0	4436.0	4801.0	0.008706617	4387.144201	0.000639386	3936.0	0	4343.5	220.2504826	0.000823888
2	seg13	1.0	4705.5	4998.0	0.104533173	4594.970402	0.001094498	1732.0	0	4353.0	371.4634283	0.005679305
2	seg14	1.0	4566.0	4815.0	0.008706617	4369.514107	0.000636046	3936.0	0	4701.0	202.935219	0.000833715
2	seg17	1.0	3772.5	4688.0	0.187451216	4192.287037	0.001104225	1427.0	0	1472.0	324.0161103	0.006201541
3	seg9	1.0	3395.0	3893.5	0.068456134	3521.502959	0.000620542	1748.0	0	3332.0	174.2451739	0.002492812
3	seg8	1.0	3770.5	4112.5	0.021015972	3568.671296	0.000635659	2589.0	0	4112.5	191.4769851	0.001129878
3	seg5	1.0	1439.0	3998.0	0.032246442	3519.511429	0.001532358	1439.0	0	3549.0	342.4027211	0.003283732
3	seg7	0.0	3770.5	4112.5	0.021015972	3568.671296	0.000635659	2589.0	0	4112.5	191.4769851	0.001129878
3	seg6	1.0	3362.0	4164.0	0.024677274	3639.424455	0.000735987	1439.0	0	3497.0	283.4823623	0.001804356
3	seg10	1.0	3746.5	3879.5	0.068456134	3502.311667	0.000645039	1748.0	0	3551.0	158.5117163	0.002568815
3	seg3	1.0	3995.0	4073.5	0.083883752	3738.767477	0.001037881	1368.0	0	3541.0	369.7189067	0.00495639
3	seg2	0.0	3947.0	4409.0	0.083883752	3648.956835	0.001786884	1368.0	0	4409.0	451.3201187	0.007555794
3	seg15	1.0	1374.0	4179.0	0.015610928	3680.526136	0.00095487	1374.0	0	3648.0	343.0870572	0.001282224
3	seg13	1.0	3223.0	4230.0	0.006185072	3819.113372	0.000974463	3223.0	0	3993.0	257.8657629	0.000906622
3	seg14	1.0	2379.0	4179.0	0.020805812	3645.251418	0.000988341	1645.0	0	3761.0	329.4210143	0.001604738
3	seg17	0.0	3476.0	3814.0	0.058721105	3406.394737	0.000785116	1440.0	0	3754.0	162.7322586	0.002890598
4	seg9	0.0	3625.0	3930.5	0.042632401	3409.896083	0.000916615	2622.0	0	3126.0	248.7165428	0.001940355
4	seg8	1.0	3748.5	4126.0	0.038546983	3427.275573	0.00093988	2296.5	0	3656.0	279.3843868	0.002088459
4	seg5	0.0	3418.5	3912.5	0.028761859	3467.321227	0.000888341	2888.0	0	3714.0	192.4609388	0.001535026
4	seg7	0.0	3748.5	4126.0	0.038546983	3427.275573	0.00093988	2296.5	0	3656.0	279.3843868	0.002088459
4	seg6	0.0	3305.5	4126.0	0.038546983	3480.063011	0.000952196	2296.5	0	3910.0	250.9450388	0.00216685
4	seg10	0.0	3084.0	3930.5	0.042632401	3581.006667	0.000962078	2622.0	0	3285.0	159.2945811	0.002213484
4	seg3	1.0	3829.5	4252.5	0.112698889	3708.408367	0.000984921	1686.0	0	3570.0	184.1991181	0.004136967
4	seg2	0.0	3483.0	4183.0	0.07506155	3749.743858	0.001120406	1753.0	0	3752.0	172.4687685	0.003462906
4	seg15	0.0	3694.5	4035.0	0.090068452	3505.823738	0.000949229	2141.0	0	3126.0	231.7159986	0.003410721
4	seg13	1.0	3069.0	3887.5	0.108916241	3442.610435	0.001020353	1388.0	0	3189.5	243.3034061	0.004736898
4	seg14	0.0	3714.5	4035.0	0.090068452	3390.666518	0.000913494	2141.0	0	3075.0	255.1493575	0.003378699
4	seg17	0.0	3500.5	4039.0	0.022275593	3408.786836	0.000769848	2840.0	0	3606.0	291.5792455	0.001445862
5	seg9	1.0	4533.0	4842.0	0.077874512	4114.575898	0.001191254	2154.0	0	4314.5	355.7108709	0.004283538
5	seg8	1.0	3886.5	4842.0	0.083098169	4357.707504	0.001549111	1004.0	0	4590.0	374.9848476	0.005629032
5	seg5	1.0	4456.0	4866.0	0.075412789	4331.466395	0.001430297	3137.0	0	4866.0	226.942318	0.004023886
5	seg7	1.0	3886.5	4842.0	0.083098169	4357.707504	0.001549111	1004.0	0	4590.0	374.9848476	0.005629032
5	seg6	1.0	4055.0	4804.0	0.043953405	4223.558824	0.001136203	3249.5	0	4388.5	266.2941461	0.002456875
5	seg10	0.0	4126.0	4932.0	0.077874512	4096.381347	0.001211108	2306.0	0	4081.0	311.4385549	0.004148183
5	seg3	1.0	3745.0	4954.0	0.175043536	4327.945011	0.001464595	2142.0	0	4757.0	296.5159113	0.006633822
5	seg2	1.0	4774.0	4981.0	0.075417317	4318.0	0.001055261	2093.0	0	4351.0	329.7340266	0.002949492
5	seg15	1.0	3945.0	4780.0	0.071990393	4130.72604	0.001753904	2632.0	0	4107.5	213.1046799	0.005023288
5	seg13	1.0	3850.5	4994.0	0.059024859	4034.900146	0.000965232	2593.0	0	3915.0	193.4970073	0.002586358
5	seg14	1.0	4649.5	4780.0	0.071990393	4094.448529	0.001563904	2632.0	0	4155.5	205.7088693	0.00502908
5	seg12	1.0	4255.5	4932.0	0.070493575	4271.332712	0.000952942	1546.0	0	4498.0	264.7529363	0.00293055
5	seg17	1.0	3572.0	4687.0	0.011047733	3746.992413	0.001003129	3328.0	0	3678.0	209.5437744	0.001459439
6	seg9	1.0	3900.5	4457.0	0.061666867	3980.893573	0.00094515	1990.0	0	4333.5	220.5132422	0.002500265
6	seg8	1.0	3923.0	4898.5	0.031375728	4168.179514	0.000989739	1883.0	0	4318.0	327.1655949	0.002234823
6	seg5	1.0	4061.5	4305.0	0.085504984	4000.021078	0.000803032	2011.5	0	3903.0	166.8393592	0.003167563
6	seg7	1.0	3923.0	4898.5	0.031375728	4168.179514	0.000989739	1883.0	0	4318.0	327.1655949	0.002234823
6	seg6	1.0	3852.5	4898.5	0.031375728	4217.481034	0.000978673	1883.0	0	3946.5	277.3941678	0.002129548
6	seg1	1.0	4267.0	4386.0	0.053977784	3976.507236	0.000909387	2349.0	0	4004.5	186.5072323	0.002731947
6	seg10	0.0	4045.0	4374.5	0.061666867	3949.594502	0.000926472	1990.0	0	3741.0	169.3010812	0.002714787
6	seg3	1.0	4165.5	4570.0	0.091504053	4093.738192	0.000764343	1889.0	0	4275.5	170.506986	0.003375134
6	seg2	0.0	4084.0	4615.5	0.085619934	4202.174931	0.001088291	1986.0	0	4267.0	169.6602862	0.003773563
6	seg15	1.0	4020.5	4436.5	0.21915773	3786.715435	0.001035795	0.928	0	3911.0	280.9536941	0.006815151
6	seg13	1.0	3836.0	3966.0	0.060045635	3641.802613	0.000761006	1892.0	0	3640.0	187.6705012	0.002236468
6	seg14	1.0	3908.5	5101.0	0.21915773	3854.022674	0.001047057	0.928	0	3843.5	360.3853903	0.006760035
6	seg12	1.0	3946.0	4418.0	0.106581002	3976.055782	0.000826051	1517.0	0	4001.5	228.363092	0.003642219
6	seg17	1.0	3861.5	4153.0	0.069112526	3747.872603	0.000998864	2278.5	0	3609.0	172.7092523	0.003157638
7	seg16	0.0	3347.0	4687.5	0.054157911	3788.731262	0.000931431	2147.0	0	3218.0	364.272346	0.002468024
7	seg9	1.0	3504.0	3741.0	0.043620534	3538.010695	0.000886473	2116.0	0	3342.0	173.8394683	0.00245086
7	seg8	1.0	3325.5	4264.0	0.059711798	3736.748443	0.000887815	1927.0	0	3096.5	266.8257407	0.00245617
7	seg5	1.0	3554.0	4288.5	0.008886754	3689.254864	0.001055732	3384.0	0	3541.5	256.2200673	0.001434381
7	seg4	1.0	3755.0	4381.5	0.048937192	3846.093873	0.000919161	2273.0	0	3634.0	238.8157299	0.002639069
7	seg7	0.0	3325.5	4264.0	0.059711798	3736.748443	0.000887815	1927.0	0	3096.5	266.8257407	0.00245617
7	seg6	1.0	3442.0	4264.0	0.059711798	3768.062861	0.000895407	1927.0	0	3535.0	270.4591035	0.002636804
7	seg1	0.0	4202.5	4326.0	0.031283776	4042.304372	0.0009958	2229.0	0	3904.0	153.2120902	0.002173173
7	seg10	1.0	3293.0	4687.5	0.036147472	3800.283133	0.000871799	2893.0	0	3218.0	353.8887046	0.001806071
7	seg3	1.0	3593.0	4637.0	0.129698571	3845.252753	0.001306702	1464.0	0	3666.0	205.7616414	0.004741087
7	seg2	0.0	3744.5	4551.0	0.057944037	3970.886006	0.000916915	2214.0	0	4054.5	198.3137751	0.002735309
7	seg15	1.0	3557.5	3755.5	0.030561393	3416.050287	0.001325675	2558.0	0	2925.5	164.7618696	0.00296858
7	seg13	1.0	3744.5	4195.0	0.035875113	3516.125	0.000873803	2490.0	0	3122.0	256.5996779	0.002085276
7	seg14	1.0	3459.0	4003.0	0.030561393	3598.501276	0.001202909	2558.0	0	3760.5	276.268723	0.002801561
7	seg11	0.0	3497.0	4620.0	0.054157911	3726.136615	0.000929298	2147.0	0	2893.0	264.9215672	0.002607684
7	seg12	1.0	3497.0	4620.0	0.054157911	3726.136615	0.000929298	2147.0	0	2893.0	264.9215672	0.002607684
7	seg17	1.0	3710.0	3783.0	0.062383669	3333.515845	0.000997027	1987.0	0	1987.0	195.1604837	0.003785377
8	seg16	1.0	3781.0	4453.5	0.039537676	3873.158885	0.001457476	2623.0	0	3625.0	210.6819163	0.003510791
8	seg9	1.0	3977.0	4376.5	0.08225758	3675.848501	0.001874905	2372.0	0	3670.0	236.9976436	0.005840586
8	seg8	1.0	3886.5	4376.5	0.064665266	3759.511339	0.001726329	2372.0	0	4013.0	245.4132877	0.004550456
8	seg5	1.0	4092.5	4224.0	0.071214123	3700.929921	0.001209343	2394.0	0	3587.0	194.6844505	0.004049096
8	seg4	0.0	3651.0	4971.0	0.14044674	4028.923529	0.001722865	1758.0	0	3875.5	242.6011843	0.00522279
8	seg7	1.0	3886.5	4376.5	0.064665266	3759.511339	0.001726329	2372.0	0	4013.0	245.4132877	0.004550456
8	seg6	1.0	3501.0	4376.5	0.071214123	3806.002203	0.002087503	2372.0	0	3594.0	256.8254226	0.005244302
8	seg1	1.0	3751.5	4348.0	0.076858412	3840.313258	0.001421278	2614.0	0	2693.0	194.6874027	0.004051291
8	seg10	1.0	3792.0	4582.0	0.08225758	3868.497101	0.001404404	2395.0	0	3827.0	251.3536399	0.004322294
8	seg3	1.0	4315.0	4886.0	0.06478535	4110.416335	0.001922578	2869.0	0	4476.0	215.005108	0.004193959
8	seg2	1.0	4086.0	4703.0	0.124061731	3995.382514	0.001706192	1898.0	0	3701.5	254.8553336	0.005286924
8	seg15	1.0	4110.0	4405.0	0.048754128	3870.276066	0.00126038	1267.0	0	3858.0	254.9736552	0.003074025
8	seg13	0.0	3919.5	4549.0	0.056259382	3960.197034	0.00164828	2799.0	0	3810.5	224.5746357	0.004655282
8	seg14	1.0	3979.5	4204.0	0.048754128	3838.138889	0.001176822	1267.0	0	3909.0	219.2425014	0.002974885
8	seg11	1.0	3708.5	4582.0	0.036267563	3943.682997	0.001189255	2623.0	0	3729.0	203.146017	0.002685656
8	seg12	0.0	3708.5	4582.0	0.036267563	3943.682997	0.001189255	2623.0	0	3729.0	203.146017	0.002685656
8	seg17	1.0	3681.5	4216.5	0.047616188	3676.655405	0.001206837	2534.0	0	3443.0	164.3687779	0.003556007
9	seg16	0.0	3686.5	4651.0	0.063524467	3556.456812	0.000823772	1703.0	0	3487.5	338.4203384	0.002746758
9	seg9	1.0	3433.0	4550.0	0.037976584	3789.736601	0.000954013	1569.5	0	3770.5	265.8576945	0.002261311
9	seg4	0.0	3705.0	5244.0	0.010087061	4228.14554	0.001034082	3260.0	0	3297.0	409.3717459	0.001739984
9	seg7	0.0	3483.0	5005.0	0.036147472	3795.178472	0.000917742	3107.0	0	3679.5	250.6943335	0.002118894
9	seg6	0.0	3616.0	5005.0	0.036147472	3767.466897	0.000993822	3103.5	0	3180.0	310.4304737	0.002316372
9	seg1	1.0	3816.0	4860.5	0.01924347	3823.800691	0.001143096	3187.0	0	4860.5	307.9604478	0.001850278
9	seg10	0.0	3243.0	4550.0	0.063524467	3569.572523	0.000957056	1569.5	0	4353.0	300.8771898	0.002937809
9	seg3	1.0	3949.5	4137.0	0.030861603	3618.493781	0.000829316	2399.0	0	3726.0	242.0176192	0.001887904
9	seg2	0.0	3696.0	4268.0	0.004803651	3689.065173	0.000781945	2957.0	0	4068.0	280.9151023	0.000801756
9	seg15	1.0	3566.0	4089.5	0.040650895	3524.467409	0.000678489	1029.0	0	3183.0	260.2448872	0.001618134
9	seg13	1.0	3532.5	4345.0	0.078595017	3577.79962	0.001233473	2088.0	0	3180.5	266.5545313	0.004319024
9	seg11	1.0	3257.5	4651.0	0.063524467	3555.778495	0.000771735	1703.0	0	3750.0	348.1481621	0.002270684
9	seg12	1.0	3257.5	4651.0	0.063524467	3555.778495	0.000771735	1703.0	0	3750.0	348.1481621	0.002270684
9	seg17	1.0	3646.0	3812.0	0.046892825	3259.302502	0.000791799	2235.0	0	3501.5	192.0358934	0.002156564
10	seg16	0.0	3531.5	4999.0	0.057583764	3920.100969	0.00122718	2596.0	0	4265.5	279.3378858	0.003971239
10	seg9	1.0	3144.0	4728.5	0.022215551	3825.486239	0.001212118	3093.0	0	4686.5	295.8834032	0.002407075
10	seg5	1.0	4035.0	5365.0	0.032726836	4067.972782	0.001286278	2993.0	0	5347.0	319.2174313	0.002125524
10	seg4	1.0	3748.5	5050.0	0.022095467	3968.745995	0.001505291	3078.0	0	4772.0	259.8610969	0.002207873
10	seg7	1.0	3616.5	4728.5	0.049444611	3780.200909	0.001211634	2803.5	0	3723.0	243.2565717	0.003269648
10	seg6	1.0	3844.0	4728.5	0.049444611	3889.027657	0.001075736	2803.5	0	4067.0	215.410214	0.003157741
10	seg1	1.0	4498.0	4557.5	0.045154317	3836.922395	0.001144038	2564.0	0	3751.5	245.8391473	0.003104087
10	seg10	0.0	4108.0	4527.0	0.108375863	3974.579767	0.001036362	1745.0	0	4435.0	269.5327519	0.004221863
10	seg3	1.0	3759.5	4782.0	0.076318002	3922.130586	0.001401104	2192.0	0	3401.0	281.4906969	0.004386216
10	seg2	0.0	3880.5	4700.5	0.061306593	4063.488571	0.000882544	2474.0	0	4254.0	324.576635	0.002926503
10	seg15	1.0	4306.0	4733.0	0.065926148	4016.225287	0.001272166	2350.0	0	3573.0	357.7705396	0.004044261
10	seg13	1.0	3989.0	4872.0	0.056022577	3834.615694	0.002053232	2694.0	0	3956.5	296.8856377	0.00455408
10	seg11	1.0	4208.5	4757.0	0.080641287	3970.300228	0.00152657	2522.0	0	4436.5	344.0337122	0.00420856
10	seg12	1.0	4208.5	4757.0	0.080641287	3970.300228	0.00152657	2522.0	0	4436.5	344.0337122	0.00420856
10	seg17	1.0	4010.5	4548.5	0.060706137	3969.552105	0.001317865	2685.0	0	4307.5	279.9486323	0.004062175
11	seg16	0.0	3204.5	3503.0	0.05740018	3217.3437	0.001006419	1389.0	0	3171.0	249.3368303	0.003362784
11	seg9	0.0	3192.0	3521.5	0.022395677	3302.957732	0.000645789	2803.0	0	3507.0	75.85339388	0.001370337
11	seg5	1.0	3436.5	3685.5	0.026238367	3359.322391	0.000782888	2398.0	0	3213.0	153.4826674	0.001734779
11	seg4	0.0	3315.0	3632.0	0.063708418	3361.553514	0.000732086	2052.0	0	3177.0	124.0568885	0.0026812
11	seg7	0.0	3270.0	3682.0	0.050018014	3344.445092	0.00084996	2288.0	0	3316.0	110.3332542	0.002604209
11	seg6	0.0	2803.0	3685.5	0.050018014	3400.552367	0.000780223	2288.0	0	3359.0	126.8143715	0.002406242
11	seg1	0.0	3551.0	3654.0	0.05296025	3416.014742	0.001215249	2705.0	0	3412.0	113.4792619	0.003583154
11	seg10	0.0	3093.0	3575.5	0.029750826	3265.850763	0.000732928	1886.0	0	3038.0	130.6116642	0.001811981
11	seg3	1.0	3395.0	3658.5	0.011708899	3417.692124	0.000500052	1887.0	0	3289.5	163.5720601	0.000754584
11	seg2	0.0	3505.0	3569.0	0.006484929	3326.668182	0.000661912	1440.0	0	3487.0	279.8943631	0.000896157
11	seg15	0.0	3073.0	3661.5	0.006334814	3285.648459	0.000632009	2967.0	0	3201.0	152.3921946	0.000848536
11	seg13	1.0	3034.5	3796.5	0.018734238	3239.766867	0.000678107	2705.0	0	2943.0	198.0853643	0.00130246
11	seg11	0.0	3093.0	3575.5	0.05740018	3228.174678	0.00091045	1389.0	0	3220.5	231.3638616	0.002964148
11	seg12	0.0	3093.0	3575.5	0.05740018	3228.174678	0.00091045	1389.0	0	3220.5	231.3638616	0.002964148
11	seg17	1.0	3162.0	3596.5	0.016333393	3166.098837	0.00067056	2648.0	0	3246.0	172.0600251	0.001153046
12	seg16	0.0	3384.0	3763.0	0.060042029	3290.390999	0.001028447	1159.0	0	3288.5	200.762754	0.003509568
12	seg9	1.0	3231.5	3459.0	0.076978504	3083.175843	0.000898634	1900.0	0	3459.0	143.2158361	0.003428047
12	seg5	0.0	3186.5	3343.0	0.039029663	3111.040411	0.00070052	2093.0	0	2779.0	91.47787298	0.002173056
12	seg4	0.0	3427.5	3710.0	0.055238667	3226.871034	0.000848643	2391.0	0	3143.0	165.8223747	0.002831831
12	seg7	0.0	2849.0	3580.0	0.076978504	3133.314777	0.00089772	1900.0	0	3117.5	167.2553497	0.003183002
12	seg6	0.0	3019.5	3580.0	0.076978504	3161.149213	0.000777238	1900.0	0	3145.0	134.1920112	0.002737949
12	seg1	1.0	3488.0	3732.5	0.050558424	3398.036552	0.000872747	2137.0	0	3123.5	170.8580779	0.003163624
12	seg10	0.0	3329.5	3578.5	0.039147403	3254.832763	0.000763845	1910.5	0	3017.0	198.1321909	0.002752063
12	seg3	0.0	3767.0	3975.0	0.042449715	3322.404124	0.000871739	1524.0	0	3147.0	232.9446007	0.002759621
12	seg2	0.0	3738.5	3884.5	0.041611625	3493.093103	0.000767346	2316.0	0	3385.0	189.6500763	0.002459874
12	seg15	0.0	3176.5	3488.0	0.047072951	3201.891713	0.00060401	1503.0	0	3054.5	147.1934017	0.00197592
12	seg13	1.0	3065.0	3487.5	0.054338037	3135.355092	0.000721643	2156.0	0	3461.5	146.7750549	0.00243865
12	seg11	0.0	3226.5	3763.0	0.060042029	3385.599724	0.000859539	1159.0	0	3273.0	158.2296576	0.003440242
12	seg12	0.0	3226.5	3763.0	0.060042029	3385.599724	0.000859539	1159.0	0	3273.0	158.2296576	0.003440242
12	seg17	0.0	3070.0	4364.0	0.054217953	3157.947989	0.000689141	1967.0	0	2922.0	226.8352986	0.002534503
13	seg16	0.0	3256.0	3579.5	0.019935151	3258.713028	0.000885384	2836.5	0	3359.5	167.9113678	0.001776847
13	seg9	1.0	3564.0	3632.5	0.020625676	3308.528846	0.000985541	2854.5	0	3352.0	144.1924358	0.001808921
13	seg5	1.0	3286.0	3689.0	0.054968478	3258.111842	0.001034797	2248.5	0	3347.0	142.4602141	0.00310833
13	seg4	1.0	3196.0	4227.5	0.076438093	3660.764482	0.001216412	1961.0	0	3151.0	289.3221055	0.003750657
13	seg7	1.0	3016.0	3631.0	0.020625676	3373.435811	0.001187563	2854.5	0	3306.0	132.0149617	0.002147218
13	seg6	1.0	3066.0	3877.0	0.059501651	3441.627691	0.001053179	1219.0	0	2968.0	246.8820655	0.00358652
13	seg1	1.0	3416.5	3767.0	0.091564095	3378.116639	0.000968028	2167.0	0	3244.5	125.2843827	0.003742104
13	seg10	1.0	3492.5	3638.5	0.022996097	3355.735135	0.000864426	2410.0	0	3226.0	132.7265295	0.001611463
13	seg3	1.0	3759.5	4023.0	0.124407085	3368.871486	0.001125433	1186.0	0	3156.0	273.5640444	0.005431966
13	seg2	1.0	3478.0	3712.5	0.04422361	3382.372053	0.000677151	2291.0	0	3460.0	134.9163983	0.002366913
13	seg15	1.0	3689.0	3915.0	0.052897028	3505.988406	0.001100408	1803.0	0	3901.0	229.4767649	0.003206927
13	seg13	1.0	1235.0	3762.0	0.038489252	3376.39257	0.000910961	1235.0	0	2836.0	228.4194424	0.002375464
13	seg11	0.0	3178.0	3823.0	0.022996097	3494.313505	0.000974582	2671.0	0	3323.0	162.3339368	0.002214289
13	seg12	0.0	3178.0	3823.0	0.022996097	3494.313505	0.000974582	2671.0	0	3323.0	162.3339368	0.002214289
13	seg17	1.0	3433.5	4057.5	0.028339838	3735.611794	0.000894748	3227.0	0	3560.5	206.2111296	0.001850299
14	seg16	0.0	3952.0	4997.0	0.096793563	4330.704545	0.002104199	2749.0	0	4310.0	266.4276094	0.006268186
14	seg9	1.0	3806.0	5506.0	0.033263284	4391.781934	0.001447375	1068.0	0	4353.5	448.3868184	0.002607974
14	seg5	1.0	4725.0	5346.0	0.031582107	4656.709707	0.001263949	3744.0	0	4769.0	376.7486672	0.002376006
14	seg4	1.0	3775.0	5149.0	0.197069773	4412.594744	0.001421228	1241.0	0	4633.0	304.0694486	0.007646964
14	seg7	0.0	4823.0	5506.0	0.033263284	4494.680523	0.001419765	2952.0	0	4581.0	389.163816	0.002511275
14	seg6	1.0	5284.0	5394.0	0.013510268	4524.25974	0.00148072	3700.0	0	5251.0	411.9252144	0.001779935
14	seg1	1.0	4487.0	5237.5	0.059561693	4505.992944	0.001484428	1940.0	0	4502.5	387.4836177	0.003310374
14	seg10	1.0	4432.0	5393.0	0.021074752	4420.643954	0.001642489	1068.0	0	4617.0	466.9011224	0.002772447
14	seg3	1.0	4871.0	5494.0	0.020534374	4630.458494	0.001722035	3948.0	0	5361.0	303.0625446	0.002586234
14	seg2	0.0	5271.0	5308.0	0.031884232	4632.945565	0.002047983	3807.0	0	5018.5	251.5947239	0.003553773
14	seg15	1.0	4504.5	5082.0	0.059441609	4490.942688	0.001435312	1869.0	0	4353.0	276.2711716	0.004092913
14	seg13	0.0	4368.0	4815.0	0.127169018	4208.063679	0.002037722	1710.0	0	4715.0	362.4134046	0.008961542
14	seg11	0.0	4323.0	5393.0	0.054217953	4482.364892	0.001900157	3282.0	0	4642.5	366.5964923	0.004217718
14	seg12	0.0	4323.0	5393.0	0.054217953	4482.364892	0.001900157	3282.0	0	4642.5	366.5964923	0.004217718
14	seg17	0.0	3946.0	4677.0	0.050468356	4296.070988	0.001211426	2526.0	0	4543.5	248.3387004	0.0037096
15	seg16	1.0	3546.0	4042.5	0.032484688	3447.495235	0.000714867	2661.0	0	3602.0	243.6370936	0.001812425
15	seg9	1.0	2989.0	3713.5	0.064845392	3345.31717	0.000708312	1993.0	0	3303.0	165.0480666	0.002594812
15	seg5	1.0	3655.5	3796.0	0.062803963	3167.45529	0.000642895	2018.0	0	2928.5	196.5215983	0.002635406
15	seg4	0.0	3199.5	4052.0	0.026178325	3403.780298	0.000571336	2109.5	0	3416.0	263.3340942	0.001128457
15	seg7	1.0	3251.0	3793.5	0.064845392	3374.833092	0.000832652	1993.0	0	3565.0	196.3794625	0.00273369
15	seg6	0.0	3255.0	3796.0	0.022156839	3389.692146	0.000721713	2260.0	0	3122.5	219.4754742	0.00166622
15	seg1	1.0	3839.5	3839.5	0.090068452	3394.629681	0.000838141	1867.0	0	2946.0	193.0080465	0.003843093
15	seg10	0.0	3301.0	4216.0	0.024076854	3445.355796	0.000543154	2422.5	0	3165.0	281.6298066	0.001211072
15	seg3	1.0	3912.0	3912.0	0.074761304	3500.473648	0.000725812	2010.5	0	3365.0	184.1267482	0.00294338
15	seg2	0.0	3360.0	3974.0	0.047288777	3603.892345	0.000634486	2526.0	0	3511.0	174.2031326	0.002183634
15	seg15	0.0	3167.5	3655.0	0.094806364	3247.830182	0.000827908	1432.0	0	3266.0	191.8325469	0.003630362
15	seg13	1.0	3252.0	3617.0	0.048874212	3265.366959	0.000761054	1827.0	0	3034.5	166.2330339	0.002301039
15	seg11	1.0	2661.0	4216.0	0.032484688	3460.348383	0.000610142	2661.0	0	3059.0	262.9000024	0.001462144
15	seg12	0.0	2661.0	4216.0	0.032484688	3460.348383	0.000610142	2661.0	0	3059.0	262.9000024	0.001462144
15	seg17	1.0	2924.5	3906.0	0.066110244	3238.225383	0.000881014	1859.0	0	2890.5	274.2846374	0.002985174
16	seg16	1.0	3649.5	4664.0	0.043590513	4045.933678	0.000942768	3054.0	0	3702.0	223.7090509	0.002698223
16	seg9	1.0	3693.0	4327.5	0.041969379	3966.146011	0.000639807	1847.0	0	3967.5	177.9481554	0.001608886
16	seg5	1.0	4230.0	5086.0	0.045874865	4142.537388	0.000991547	2863.0	0	3982.5	359.5244376	0.002509778
16	seg4	0.0	3706.0	4242.0	0.124774829	3801.403032	0.000715324	1853.0	0	3806.0	192.9331692	0.003558177
16	seg7	1.0	3655.5	4958.0	0.041969379	3997.821685	0.00077102	1847.0	0	4612.5	265.697613	0.001849986
16	seg6	1.0	3390.0	5000.0	0.082077454	4017.368217	0.000986304	2260.0	0	4740.0	333.9225401	0.003554814
16	seg1	1.0	3946.5	4102.0	0.036900258	3673.503747	0.000730505	1835.0	0	3712.0	192.405585	0.002067124
16	seg10	1.0	3914.0	4305.5	0.075532873	3933.439602	0.000672687	2209.0	0	3545.0	216.6493711	0.00256102
16	seg3	1.0	4137.5	4653.0	0.037015911	4195.841141	0.000534826	2833.0	0	4200.0	286.0710113	0.001408966
