Part_id	Sc_id	answer	enddistance	maxdistance	meandistance	mindistance	startdistance	stddevdistance
3	seg15	0	520.2	529.65	512.6353488	499.8	512.7	6.120246143
3	seg13	1	513.9	547.85	527.1284615	503.35	547.85	12.62471419
3	seg14	1	511	529.65	512.8218935	488.8	488.8	6.715601945
3	seg11	1	529.2	547.45	532.78425	520.1	522	6.134472119
4	seg8	0	616.5	639.9	617.6446619	609.1	615.45	5.605890395
4	seg5	1	595.15	620.9	607.7692913	595.15	603.15	5.093420862
4	seg4	0	607.45	627.6	612.4408411	605.5	615.6	3.454942755
4	seg6	0	614.75	624.8	610.1869801	603.1	611.7	3.561072052
4	seg1	0	591	604.6	594.0914151	576.5	594.9	5.287547063
4	seg3	0	586.15	632.65	602.6676152	577.8	630.4	17.43300106
4	seg2	1	612.15	615.65	604.0959649	596	606.75	4.550239129
4	seg15	0	615.05	624	613.4497904	601.1	605.75	4.776417027
4	seg13	0	619.2	621.3	615.9005973	604.05	604.7	3.066523768
4	seg14	1	615.25	628.6	612.7558667	600.05	628.6	6.433765186
4	seg11	0	615.45	640.9	621.0121242	598.4	619.4	8.366928365
5	seg8	1	525.65	539.9	518.3484536	458.05	519.65	9.722163943
5	seg5	1	515.65	528.7	514.8635838	464.6	511.8	10.97509352
5	seg4	1	568.5	574.2	560.5751295	549.65	549.65	5.246160314
5	seg6	1	529.65	536.4	529.1703219	522.7	528.85	3.084150674
5	seg1	1	493.8	496.05	483.9570115	471.35	476.95	5.405819342
5	seg3	0	508.05	519.8	509.0946269	497.35	499.65	3.983049913
5	seg2	1	489.45	506	492.0773913	478.4	499.7	7.542601573
5	seg15	1	557	576.5	550.8704819	536.3	548.8	8.759620645
5	seg13	1	519.5	532.35	522.6016611	508.7	517.55	5.699990985
5	seg14	1	545.6	576.5	542.7799202	475	475	18.59500656
5	seg11	1	529.7	544.55	532.4830523	526.2	529.15	4.18585883
5	seg17	1	510.3	511.2	499.4295685	441.3	442.5	13.91089309
6	seg8	1	513.7	519.55	510.7272337	498.5	498.55	3.916940094
6	seg5	1	536.5	546.2	538.7555651	533.4	537.2	2.720714773
6	seg4	1	532.35	547.85	538.1571678	525.45	537.7	4.994610162
6	seg6	1	498.75	505.2	497.3801056	490.5	492.25	2.662862761
6	seg1	1	635	635.6	632.1367876	628.15	635.45	1.658542647
6	seg10	1	502.7	514.25	503.8808547	494.2	511	4.857598125
6	seg3	0	628.05	632.85	627.0486441	621.65	630.15	2.584275263
6	seg2	1	627.65	637.6	629.2039384	623.4	624.3	3.836265279
6	seg15	0	537.75	544	529.9572917	522.5	532.7	5.121141071
6	seg13	1	644.5	656.4	644.4341463	636.8	641.7	3.525065007
6	seg14	1	524.6	544	529.7482238	521.35	526.25	5.132546215
6	seg11	1	505.8	513.6	508.0760943	500.35	507.05	2.619353491
6	seg17	1	662.6	667.7	663.4474576	659.1	663.5	1.548289591
7	seg9	0	457.7	462.4	457.5778761	442	445.1	2.434843714
7	seg8	1	453.4	479.9	461.5287162	450.05	464.6	8.143838895
7	seg5	1	444.7	465.1	449.1446429	443.7	447	4.853955075
7	seg4	1	474.45	504.9	484.5785345	471.9	497.65	8.064441477
7	seg7	1	453.4	479.9	461.5287162	450.05	464.6	8.143838895
7	seg6	0	460.85	467.05	460.2361111	454.5	459.9	2.976694235
7	seg1	1	461.1	463.45	449.7747756	429.2	443.1	7.361030007
7	seg10	0	484.7	492.8	465.4897938	457.6	492.8	6.233450317
7	seg3	1	425.7	448.55	432.2974138	412.7	412.7	8.213504333
7	seg2	1	452.5	473.85	466.9318386	451.55	468.95	4.338316061
7	seg15	0	569.25	569.25	528.5997006	510.9	532.7	15.6823192
7	seg13	1	508.15	568.5	524.9720253	484.65	489.75	19.34694577
7	seg14	1	531.6	551.8	533.9003731	511.6	540.25	12.09123913
7	seg11	1	488.1	496.75	486.9526178	476.65	486.2	4.183887446
7	seg12	1	488.1	496.75	486.9526178	476.65	486.2	4.183887446
7	seg17	1	510.7	524.8	498.8607895	485.9	515.2	7.603281936
8	seg9	1	677.35	682.25	676.199435	655.7	659.8	5.992967996
8	seg8	1	664.3	682.2	674.0706997	653.4	672.7	4.530756825
8	seg5	1	666.65	682	668.864321	662.2	670.55	2.795495377
8	seg4	1	674.1	681.7	670.9193669	661.9	673.7	3.379188552
8	seg7	0	664.3	682.2	674.0706997	653.4	672.7	4.530756825
8	seg6	1	672.25	679.7	671.8184096	662.5	667.45	2.324711533
8	seg1	1	651.65	654.2	650.2720696	646.15	653.2	1.573479497
8	seg10	1	690.15	697	689.3948582	679.2	682.55	2.934234777
8	seg3	1	667.2	672.8	659.0244444	648.3	664.8	5.347576825
8	seg2	1	667.5	699.05	674.8975681	661.55	677.4	10.11423634
8	seg15	1	683.9	693.8	683.2239655	666.9	669.4	3.504337865
8	seg13	1	683.85	692.7	682.9060606	672.4	683.9	3.45003761
8	seg14	0	684.3	685.35	680.4079268	661.05	665.9	4.760909136
8	seg11	1	692.5	702.3	690.9827586	683.4	686.4	4.709404427
8	seg12	0	692.5	702.3	690.9827586	683.4	686.4	4.709404427
8	seg17	0	691.4	701	691.6434397	682.5	697.1	3.073604386
9	seg9	0	530.5	534.2	515.1	486.6	486.6	10.30410823
9	seg8	1	502.8	544.1	519.4359189	497.5	514	12.68259808
9	seg7	1	502.8	544.1	519.4359189	497.5	514	12.68259808
9	seg6	0	513.8	536.7	513.0951456	501.4	525.95	7.90617814
9	seg1	0	469	482.4	470.9682292	455.3	480.2	6.432606576
9	seg10	0	562.75	562.75	525.766725	519	524.85	5.684870314
9	seg3	1	493.65	496.5	489.7309816	447.4	447.4	6.158067151
9	seg2	0	516.6	538.9	526.1252016	513.7	523.9	5.528725131
9	seg15	1	529.9	539.05	531.8031356	525.3	526.65	2.969688893
9	seg13	0	524.65	531.15	522.5204595	514.55	519.5	4.071193789
9	seg14	1	533.2	538.25	530.8870304	525.3	533.65	2.78850478
9	seg11	1	528.85	555.9	537.3880634	525.6	554.35	8.307263731
9	seg12	1	528.85	555.9	537.3880634	525.6	554.35	8.307263731
10	seg8	0	644.6	655.2	644.0662722	637	637.5	3.792067811
10	seg5	1	641.1	646.8	638.334953	623.05	632.8	4.125434139
10	seg7	1	644.6	655.2	644.0662722	637	637.5	3.792067811
10	seg1	1	681.2	693.7	683.4272472	677.6	686.7	3.157615665
10	seg10	1	658.95	660.35	650.6465885	642.45	646.65	3.465818912
10	seg3	1	676.8	701.7	681.8407407	676.5	701.7	5.256169834
10	seg2	0	693.45	694.8	689.8436027	684.9	689.6	1.950280254
10	seg15	1	706.7	710.2	684.8838235	650.6	655.7	17.43064208
10	seg13	0	704.35	707.85	687.0487132	663.6	663.6	13.28877145
10	seg11	1	652.95	653.65	637.7779703	620.9	635.5	10.39719979
10	seg12	1	652.95	653.65	637.7779703	620.9	635.5	10.39719979
11	seg8	0	547.1	562.6	549.7633803	544.2	558.3	3.817521733
11	seg5	0	559.25	580.75	568.594403	554.8	558.4	7.975037507
11	seg7	1	547.1	562.6	549.7633803	544.2	558.3	3.817521733
11	seg6	0	560.3	579.95	567.6844721	547.15	558.7	5.285323935
11	seg1	0	573.7	576.2	567.5909091	550.6	573.6	6.088719077
11	seg10	0	560.75	567.8	560.2769333	552.9	559	3.387628078
11	seg3	0	556.3	590.6	554.6570707	547.8	590.6	5.962039434
11	seg13	0	557.85	561	554.8791228	533.15	533.15	2.544618209
11	seg11	1	560.4	570.25	562.0646893	557.2	562.95	1.92422772
11	seg12	0	560.4	570.25	562.0646893	557.2	562.95	1.92422772
12	seg8	0	701	708.4	703.9054889	699.1	702.75	1.837298478
12	seg5	1	704.25	714.1	706.0689304	701.2	704.85	2.648732666
12	seg7	0	701	708.4	703.9054889	699.1	702.75	1.837298478
12	seg6	0	702.75	712.75	705.7480936	701.5	708.5	2.067715587
12	seg1	0	700.05	704.95	700.5952007	694.9	700.2	1.717525512
12	seg10	0	702.3	711.05	705.9109215	700.5	701.65	2.236757842
12	seg3	1	706.9	709.55	704.184622	698.5	702.6	2.439955301
12	seg2	0	702.05	708.15	703.4339931	695.95	702.55	2.383156099
12	seg15	0	697.7	703.65	697.4480936	692.8	702.4	1.896557967
12	seg13	0	703.6	713.45	707.3225507	701.1	707	3.472359177
12	seg14	0	695	705	698.5235965	692.8	703.7	2.65668905
12	seg11	1	700.75	710.45	706.2704188	699.75	706.15	2.202035811
12	seg12	0	700.75	710.45	706.2704188	699.75	706.15	2.202035811
13	seg8	0	627.7	633.2	625.7119048	617.15	619.4	3.608203664
13	seg5	1	661	661	639.2586854	610.4	624.5	10.4945227
13	seg7	1	627.7	633.2	625.7119048	617.15	619.4	3.608203664
13	seg6	1	647.7	666.65	652.7151874	640.3	650.6	7.382003014
13	seg1	1	639.2	657.1	639.9718037	630.45	633.45	5.641518061
13	seg10	1	641.1	656.4	641.7648185	630.3	630.3	4.421175762
13	seg3	1	646.8	651.8	640.0879795	601.4	609.4	8.931582325
13	seg2	1	642.9	653.3	644.9767361	635.5	650.1	4.131581077
13	seg15	1	685.9	688.75	654.7757261	616.2	618	16.43703776
13	seg14	1	644.7	654.7	641.9679487	616.2	645.2	8.051570688
14	seg8	0	485.6	492.25	476.7922	457.65	470.2	7.538521499
14	seg5	1	478.3	493.35	482.2043424	459.7	469.3	5.798502959
14	seg7	1	485.6	492.25	476.7922	457.65	470.2	7.538521499
14	seg6	1	474.1	478.2	469.857554	421	421	8.423711172
14	seg1	0	459.5	468.6	460.2694444	442.8	442.8	4.845629431
14	seg10	1	480.2	496.05	485.8008929	466.55	469.9	8.367089282
14	seg3	1	466.1	467.65	461.0617647	453.1	461.6	3.42950051
14	seg2	1	452.6	473.3	454.1765487	441.15	473.3	4.832530535
14	seg15	1	494.4	494.5	482.2293165	462.2	463.1	4.741718439
14	seg13	0	477.7	502.1	492.5015723	467.45	490.8	8.818786444
14	seg14	1	484.4	490	480.2610169	462.2	463.1	5.683813182
14	seg11	0	483.1	486.55	473.223743	405.9	406.1	11.94817968
14	seg12	0	483.1	486.55	473.223743	405.9	406.1	11.94817968
15	seg8	1	624.25	630.85	624.6088725	619.7	628.4	2.29843643
15	seg5	1	629.75	636.25	630.053913	625.5	629.1	2.043419666
15	seg7	1	624.25	630.85	624.6088725	619.7	628.4	2.29843643
15	seg6	0	630.1	634.65	630.1621864	625	633.25	1.805600271
15	seg1	1	632.5	636.15	633.144714	630.8	634.7	1.128052478
15	seg10	0	626.85	637	627.9594388	617.4	621.6	5.997019435
15	seg3	1	634.75	641.35	635.1131134	631.3	640.85	1.624116903
15	seg2	0	635.7	646.55	637.3667235	629.35	635.9	4.183466871
15	seg15	1	611.4	619.65	609.5896898	601.55	610.6	3.912601926
15	seg13	0	607	613.7	608.1221715	598.9	608.15	2.298589948
15	seg14	0	613.15	613.25	608.5882727	601.55	609.15	2.53722984
15	seg11	1	632.1	633.75	627.9725293	620.85	629.5	2.903389734
15	seg12	1	632.1	633.75	627.9725293	620.85	629.5	2.903389734
16	seg8	1	712.6	720.9	715.3728927	709.15	719	2.820332991
16	seg5	1	707.3	713.8	706.5876543	697.2	699.6	3.335331128
16	seg7	1	712.6	720.9	715.3728927	709.15	719	2.820332991
16	seg6	0	713.25	719.75	715.0149485	709.55	717.45	2.248219777
16	seg1	1	728.9	730.95	724.1358003	717.75	723	2.677440992
16	seg10	1	718.3	720.6	713.3034805	703.3	712.1	4.046016216
16	seg3	1	732.8	734.55	725.0280977	718.35	724.85	4.294303762
16	seg2	1	727.25	741.35	731.1032095	718.55	730.2	5.191658985
16	seg15	1	731.15	738	724.0961538	702	706.2	11.68918609
16	seg13	0	728.65	729.4	719.4419277	708.5	709.8	6.592948483
16	seg14	1	735.2	738	716.7362299	702	721.7	11.99742338
16	seg11	1	722.8	740.9	717.3262172	700.1	717.05	7.57548975
16	seg12	1	722.8	740.9	717.3262172	700.1	717.05	7.57548975
17	seg5	1	532	549.1	534.8475	515.4	515.4	5.763006109
17	seg6	0	675.45	715.55	688.4182365	668.7	710.55	14.31839319
17	seg1	0	680.5	698	686.1332039	677.45	682.3	3.781020134
17	seg10	1	678.5	694.7	685.3707084	675.5	694.7	4.917790725
17	seg3	0	674.95	677.35	667.4328431	652.5	674.05	5.80785732
17	seg15	1	698.45	704.7	695.622807	680	691.3	4.374860865
17	seg13	0	701.65	724.05	688.8576177	645.6	666.5	20.38914584
17	seg14	0	691.65	700	694.1303867	682.4	698.4	3.045331466
17	seg11	1	689.95	693.8	689.7922185	685.9	690.25	2.079363254
17	seg17	0	657.8	659.6	652.290566	641.3	641.3	4.030187252
18	seg16	1	640.2	646.1	631.9334635	625.7	630.75	4.698178219
18	seg5	1	628.25	628.25	617.5227113	587.5	596.1	7.922740008
18	seg4	1	656.75	658.35	608.7596037	557.1	567.85	36.92953027
18	seg6	1	646.95	646.95	619.3378906	577	624.95	17.89491246
18	seg1	1	631.5	645.15	636.2024784	608.35	641.75	7.88416266
18	seg10	1	614.2	634.7	618.7689286	574.05	574.05	9.211056449
18	seg3	1	651.2	654.3	604.875974	535.85	574.2	39.53260015
18	seg2	1	624.6	625.9	617.2093368	602.25	616.4	6.08004482
18	seg15	0	638.7	638.7	625.2804913	582	630.4	13.10318534
18	seg13	1	596.15	655.8	640.5735714	595.25	655.4	20.10536736
18	seg14	1	621.6	633.45	625.075875	568.75	569.85	10.78128073
18	seg11	0	642	642.3	619.6462107	612.35	619.3	5.945518034
19	seg16	0	747.3	753.15	745.2744681	736.15	743.2	2.987206986
19	seg9	1	753.1	753.1	744.5785839	734.2	738.7	3.607125938
19	seg4	1	755.2	755.2	748.0445217	735.15	752.7	4.365795992
19	seg7	1	740.7	749.15	744.0291971	738.5	744.3	2.565504838
19	seg1	1	748.75	753.6	746.1727434	739.6	746.55	2.673205718
19	seg10	0	747.9	767.6	754.85	746.15	747.8	4.794771566
19	seg3	1	747.65	753.7	749.8753484	745.15	749.55	1.999043698
19	seg2	0	752.1	752.5	746.6843154	737.05	743.25	3.139347772
19	seg15	0	735.1	741.4	734.7960106	728.7	736.75	2.163328107
19	seg13	0	751.4	755	748.4115732	739.35	752.95	3.940303162
19	seg14	1	735.5	742.8	735.8180664	728.7	731.4	2.704882657
19	seg11	1	748.25	762.05	751.2054965	737.25	749.9	5.817852869
19	seg12	1	748.25	762.05	751.2054965	737.25	749.9	5.817852869
20	seg16	1	650.85	668.1	660.0935009	648.85	665.25	3.925791261
20	seg9	1	630.25	640.4	632.5625	626.65	636.3	3.618997329
20	seg4	1	541.4	554.2	546.7382409	539.3	545.45	2.850823361
20	seg7	1	640.55	641.6	621.0944043	594.1	604.3	10.73010441
20	seg1	1	497.4	555.5	519.0086294	435.8	465.7	25.69292469
20	seg3	1	520.6	536.75	526.8665517	516.25	534.75	4.78664612
20	seg2	1	503.9	524.1	507.6429268	493.6	521.1	8.42149051
20	seg15	1	532.45	573.5	546.245	530.95	573.5	6.730014741
20	seg13	0	574.15	582.4	574.6523256	519.2	560.4	8.384407105
20	seg14	0	542.25	608.65	565.5874252	541.75	594.4	24.92154008
20	seg11	1	665.2	669.85	625.3288835	521.25	522	25.19430242
20	seg12	1	665.2	669.85	625.3288835	521.25	522	25.19430242
21	seg16	1	782.8	797.95	783.0877778	773.35	779.7	7.135625473
21	seg9	0	776.6	780.9	777.1219534	773.75	780.45	1.802842146
21	seg4	0	795.35	797.85	790.6019862	782.5	786.15	4.5230676
21	seg7	1	780.6	781.4	775.6614841	770.55	777	2.151486563
21	seg1	1	766	769	764.2419039	759.7	766.25	2.275644377
21	seg10	0	771.75	787.25	776.2881651	768.35	775.05	3.416995306
21	seg3	0	792.4	796.2	789.58821	784.8	788.15	2.327830771
21	seg2	0	772.1	796.7	777.2190641	757.95	767	10.56181994
21	seg15	0	781.6	791.9	786.5677817	780.6	788.7	3.035193454
21	seg13	0	763.75	792.35	775.0181109	750.95	784.9	12.45859659
21	seg14	1	785.6	811.35	790.4095321	780.65	809.65	8.079187357
21	seg11	0	782.8	806.65	785.4476274	775.2	780.9	8.378954742
21	seg12	1	782.8	806.65	785.4476274	775.2	780.9	8.378954742
22	seg16	0	586.45	588.6	580.1799353	567.6	582.8	4.889187845
22	seg9	0	509.3	575.6	564.3878641	503.3	568.6	14.83238452
22	seg4	0	583.95	591.7	577.9294118	569.65	576.15	4.463782621
22	seg7	0	567.5	590.3	569.6749071	515.65	574.1	10.14152983
22	seg1	1	574.95	579	573.4395871	562.2	562.4	3.441823698
22	seg10	0	572.15	574.3	559.220354	499.3	543.6	15.49619399
22	seg3	0	569.35	575.45	530.2432961	385.4	567.6	53.10024223
22	seg2	0	307.3	585.7	488.6209746	307.3	445.1	84.23666354
22	seg15	0	574.8	587.1	573.8	564.9	587.1	3.341727526
22	seg13	1	577.7	600.7	570.8503195	553.35	600.7	7.617262776
22	seg14	0	569.85	590.25	585.4796117	569.85	588.35	4.427562053
22	seg11	0	576.25	596.3	577.3552163	566.4	574.3	7.635622712
22	seg12	1	576.25	596.3	577.3552163	566.4	574.3	7.635622712
23	seg16	0	566.15	583.95	555.5116906	518.1	534.6	20.63668403
23	seg9	1	549.3	571.05	554.5892473	530.2	558.1	11.46019641
23	seg4	1	500.5	511.75	501.8636054	491.4	503.65	4.151132551
23	seg7	1	528.8	543.7	525.4866883	436.5	436.5	19.63157807
23	seg1	1	718.3	719.95	716.7510067	712.75	714.2	1.477079446
23	seg10	1	528.3	569.25	551.5922303	522.35	568.75	14.2176385
23	seg3	1	467.9	485.4	453.4811905	422.4	448	24.31452086
23	seg2	1	728.6	734.85	723.3900175	715.5	722.55	4.709154597
23	seg15	1	597.3	605.8	572.7358942	399.5	400.8	34.01311545
23	seg13	0	673.4	684.5	552.2678794	527.4	532	33.74399657
23	seg14	1	597.9	597.9	560.7037594	399.5	400.8	35.78232283
23	seg11	1	533.45	549.8	539.7284148	529.5	529.65	4.296338933
23	seg12	1	533.45	549.8	539.7284148	529.5	529.65	4.296338933
24	seg16	1	557.85	563.8	555.454026	547.2	552.35	3.253664304
24	seg9	1	539.5	550.7	545.3757143	535.6	539.55	3.23293474
24	seg4	0	553.2	562.7	553.1916667	544.8	549.55	4.783626618
24	seg7	1	537.85	542.6	538.5318021	529.25	537.1	2.328099841
24	seg1	1	536.5	543.2	533.4941309	525.4	533.85	3.41970757
24	seg10	0	552.45	561.7	548.2372685	533.45	546.15	6.826480441
24	seg3	0	553.1	569.55	559.2066784	540.1	549.6	7.284856667
24	seg2	0	553.6	557.95	550.4907625	543.2	544.6	2.760202146
24	seg15	1	574.8	577.75	571.5731518	567.05	569.8	1.837457214
24	seg13	1	571.4	579.2	569.5307823	559.35	570	3.932987696
24	seg14	1	574.2	574.25	570.3050847	567.05	567.5	1.263979609
24	seg11	0	554.6	564.7	553.3429363	545.9	557.3	3.627083496
24	seg12	1	554.6	564.7	553.3429363	545.9	557.3	3.627083496
25	seg16	1	604.05	621.35	602.225256	523.6	534.6	24.45740168
25	seg4	1	686.7	704.4	676.0214905	625.6	704.4	16.0933768
25	seg7	1	610	610.1	577.1792553	497.4	503.25	37.32776822
25	seg1	1	687.75	690.55	668.6874036	622.25	625.8	15.78925506
25	seg10	1	640.65	654.05	634.4115741	601.05	611.1	12.14102608
25	seg3	1	677.1	679.2	656.921124	614.6	616	15.29336882
25	seg2	1	646.8	688.45	666.8069948	584.6	586.8	21.35317881
25	seg13	0	639.65	641.5	626.0637755	582.4	584	17.07187773
