Part_id	Sc_id	answer	enddistance	maxdistance	meandistance	mindistance	startdistance	stddevdistance
5	seg8	1	525.65	544.1	523.2088821	458.05	537.7	10.27215722
5	seg5	1	515.65	540.3	517.8815682	464.6	515.6	11.4027347
5	seg7	1	525.65	544.1	523.2088821	458.05	537.7	10.27215722
5	seg6	1	529.65	536.4	524.253834	464.6	511.8	7.941634059
5	seg10	0	530.1	551.4	528.1317881	495.15	495.15	7.022142918
5	seg3	1	508.05	521.1	506.7590136	486.1	511.55	7.027113522
5	seg2	1	489.45	506.85	485.8964542	462.9	493.5	11.68676379
5	seg15	1	557	576.5	538.915642	465.65	518.1	22.38891164
5	seg13	1	519.5	532.35	512.3362245	478.7	501.4	12.6312957
5	seg14	1	545.6	576.5	536.5644958	465.65	532	23.5707084
5	seg12	1	529.7	551.2	530.2965983	517.95	551.2	5.727032332
5	seg17	1	510.3	511.2	476.1033384	417.7	418	31.12931011
6	seg9	1	507.3	519.55	507.8287491	491.8	498.75	6.505664838
6	seg8	1	513.7	539.7	509.8639236	490.5	534.4	13.95876194
6	seg5	1	536.5	546.2	538.0739807	530.15	533.4	3.349159994
6	seg7	1	513.7	539.7	509.8639236	490.5	534.4	13.95876194
6	seg6	1	498.75	546.2	520.9748621	490.5	541.45	19.72996448
6	seg1	1	635	641.2	633.7741213	627.15	630.2	2.921663526
6	seg10	0	502.7	518.55	507.7758763	494.2	509.2	4.857093131
6	seg3	1	628.05	632.85	627.1929825	618.5	626.95	2.659292755
6	seg2	0	627.65	644.5	630.5408058	623.4	634.25	4.432831644
6	seg15	1	537.75	544	530.5	521.35	530.8	4.067074617
6	seg13	1	644.5	656.4	645.3103164	636.8	647.9	3.028998441
6	seg14	1	524.6	643.75	534.8332165	521.35	643.75	17.69341801
6	seg12	1	505.8	514.25	506.5970068	494.2	510.7	4.211165976
6	seg17	1	662.6	670.25	664.0937671	659	662.4	2.209343403
7	seg16	0	496.2	595.4	496.2081854	452.45	457.5	42.78651973
7	seg9	1	457.7	479.9	459.1413102	442	464.6	5.784148918
7	seg8	1	453.4	479.9	460.0314446	433.6	433.6	4.810125895
7	seg5	1	444.7	465.1	443.5361868	432.8	448.1	5.588077942
7	seg4	1	474.45	571.2	495.422231	470.2	476.9	22.65119806
7	seg7	0	453.4	479.9	460.0314446	433.6	433.6	4.810125895
7	seg6	1	460.85	467.05	459.0424855	433.6	465.1	4.581850233
7	seg1	0	461.1	474.5	450.4043722	429.2	464.75	9.086176026
7	seg10	1	484.7	595.4	496.2995482	452.45	457.5	43.16319333
7	seg3	1	425.7	457.6	436.0078194	412.7	453.9	9.631798819
7	seg2	0	452.5	486.5	470.9899444	449.1	457.95	7.245608893
7	seg15	1	569.25	569.25	527.8520115	485.85	486.85	18.26721237
7	seg13	1	508.15	572.6	514.1364198	476.45	476.45	21.91502965
7	seg14	1	531.6	551.8	515.2769133	485	507.3	20.19369496
7	seg11	0	488.1	558.9	483.603042	457.6	550.1	27.50671385
7	seg12	1	488.1	558.9	483.603042	457.6	550.1	27.50671385
7	seg17	1	510.7	524.8	488.4944542	463.9	495.1	9.781461701
8	seg16	1	684.8	702.3	688.8263294	676.7	691.6	4.520136119
8	seg9	1	677.35	682.25	674.27394	653.4	669.5	4.88296075
8	seg8	1	664.3	682.2	672.4353672	653.4	669.65	3.608285394
8	seg5	1	666.65	682	670.9731496	660.6	671.2	3.566542872
8	seg4	0	674.1	694.8	671.8300784	651.5	666.35	6.486690213
8	seg7	1	664.3	682.2	672.4353672	653.4	669.65	3.608285394
8	seg6	1	672.25	682	670.796696	662.3	667.25	2.728069837
8	seg1	1	651.65	661.1	650.3484091	642.7	652.4	2.372930112
8	seg10	1	690.15	697	683.4513527	653.4	661.5	7.888543164
8	seg3	1	667.2	673.5	656.8946879	604.6	668.7	13.84908178
8	seg2	1	667.5	699.05	662.6059329	645.45	651	12.50593874
8	seg15	1	683.9	693.8	679.805628	661.05	680.05	4.633694196
8	seg13	0	683.85	692.7	681.8454802	672.3	677.55	3.183170592
8	seg14	1	684.3	685.65	679.4266782	661.05	684.25	4.163278547
8	seg11	1	692.5	702.3	688.61244	671.8	672.4	5.051186685
8	seg12	0	692.5	702.3	688.61244	671.8	672.4	5.051186685
8	seg17	1	691.4	701	690.0291506	660	661.3	5.732391198
9	seg16	0	526.55	588.5	536.779986	519	522.45	12.0116177
9	seg9	1	530.5	544.1	513.6926702	483.5	531.25	13.37334936
9	seg4	0	518.05	542.3	503.5471831	433.7	433.8	30.00617808
9	seg7	0	502.8	544.1	517.9101118	497.5	521.15	10.46344975
9	seg6	0	513.8	536.7	515.5757241	436.8	436.8	10.14479106
9	seg1	1	469	482.6	472.7927419	447.1	479.8	6.859428136
9	seg10	0	562.75	562.75	520.9935978	486.6	495	9.451592876
9	seg3	1	493.65	496.5	484.5656716	434.4	434.4	12.75688717
9	seg2	0	516.6	538.9	505.5001018	443	456.8	26.17708191
9	seg15	1	529.9	545.4	533.6568482	525.3	531.2	4.013707743
9	seg13	1	524.65	554.2	528.154321	512	518.65	8.776625587
9	seg11	1	528.85	588.5	533.0644803	504.5	526.6	14.28223072
9	seg12	1	528.85	588.5	533.0644803	504.5	526.6	14.28223072
9	seg17	1	535.9	535.9	515.7828658	504.8	519.65	5.669189536
10	seg16	0	656.25	695.35	670.2271405	648	650.25	11.36392044
10	seg9	1	653.8	671.85	643.906422	637	671.85	5.12728522
10	seg5	1	641.1	764.2	644.6654234	623.05	764.2	22.26739994
10	seg4	1	648.25	676.9	636.9064073	579.4	673.3	28.29524132
10	seg7	1	644.6	671.85	653.7635455	637	663.9	8.857585697
10	seg6	1	637.3	673	658.718872	637.3	666.1	5.325637257
10	seg1	1	681.2	706.15	687.5398374	677.6	703.65	5.736675955
10	seg10	0	658.95	660.35	648.9761997	637	655.2	4.843540452
10	seg3	1	676.8	701.7	684.707396	676.5	685.05	4.358803338
10	seg2	0	693.45	695.2	688.1315714	679.7	683	3.263573902
10	seg15	1	706.7	710.2	682.4331034	650.6	683.35	14.8491643
10	seg13	1	704.35	707.85	678.3452716	655	670.7	14.30108108
10	seg11	1	652.95	653.65	633.8932648	620.9	650.9	8.247530333
10	seg12	1	652.95	653.65	633.8932648	620.9	650.9	8.247530333
10	seg17	1	688.3	709.5	689.5945263	674.4	685.25	6.574773896
11	seg16	0	558.7	570.25	561.0219298	537.3	556.4	2.88395389
11	seg9	0	541.2	572.25	557.6293814	541	565.2	8.75954719
11	seg5	1	559.25	580.75	568.1734848	554.8	563.7	5.785602425
11	seg4	0	571	588.65	574.9497297	540.6	569.5	8.183127732
11	seg7	0	547.1	579.95	562.5269551	544.2	562.1	8.674902336
11	seg6	0	560.3	580.75	566.772023	547.15	578.05	6.440693684
11	seg1	0	573.7	590.7	574.887715	550.6	590.7	7.392401167
11	seg10	0	560.75	569.05	558.4672658	527.8	548.4	5.730469067
11	seg3	1	556.3	590.6	559.0613365	547.8	566.9	6.074827198
11	seg2	0	563.8	576.2	563.3222727	546.2	573.7	8.928584101
11	seg15	0	535.3	573.3	558.2014006	523.95	560.7	6.920994623
11	seg13	1	557.85	566.3	555.6049475	533.15	564.25	3.302859275
11	seg11	0	560.4	570.25	560.3214537	549.2	553.6	3.366567434
11	seg12	0	560.4	570.25	560.3214537	549.2	553.6	3.366567434
11	seg17	1	544.3	593.5	555.1089793	528.5	552.65	18.15680568
12	seg16	0	703.2	710.5	704.8723277	698.1	708.05	2.560124798
12	seg9	1	700	712.75	704.4444942	699.1	704.95	2.128766465
12	seg5	0	704.25	714.1	704.747363	695.4	701.7	2.619912067
12	seg4	0	700.85	709.05	701.7018621	694.3	701.25	2.576657034
12	seg7	0	701	712.75	705.0882474	699.1	703.7	2.449481885
12	seg6	0	702.75	714.1	705.9557837	699.9	708.55	2.564150722
12	seg1	1	700.05	706.25	701.4978966	694.9	702.05	2.080314763
12	seg10	0	702.3	711.05	704.4209986	699.3	703.55	2.363075141
12	seg3	0	706.9	709.55	704.1506529	698.5	702.45	2.179496314
12	seg2	0	702.05	708.15	701.8127931	693.6	699.4	2.905833497
12	seg15	0	697.7	712	701.3127089	692.8	702.15	3.888603071
12	seg13	1	703.6	713.45	707.1002051	701.1	707.15	2.505268039
12	seg11	0	700.75	711.05	705.4304348	699.75	700.65	2.488401663
12	seg12	0	700.75	711.05	705.4304348	699.75	700.65	2.488401663
12	seg17	0	697	709.7	700.3627601	688.3	691.75	5.118336647
13	seg16	0	636.2	644.1	629.878169	595.05	595.05	5.168064017
13	seg9	1	626.4	636.6	625.2418956	616.5	636.6	4.21616285
13	seg5	1	661	661	635.106109	610.4	627.8	7.969108512
13	seg4	1	639.8	641.4	629.161128	616.75	632.7	5.046851299
13	seg7	1	627.7	643.9	630.3631757	617.15	643.8	4.468571461
13	seg6	1	647.7	666.65	649.5080724	610.4	625	7.611099484
13	seg1	1	639.2	657.1	638.0381271	625.9	642.2	4.960792419
13	seg10	1	641.1	656.4	635.8605405	616.5	629.25	9.400429897
13	seg3	1	646.8	651.8	640.9985944	601.4	644.3	6.956164067
13	seg2	1	642.9	654.8	643.6407767	632.2	640.7	4.863826977
13	seg15	1	685.9	688.75	650.7663768	616.2	659.8	15.63976233
13	seg13	1	643.5	661.9	640.7172691	576.4	581.9	16.12798887
13	seg11	0	625.95	643.8	635.7578778	595.05	638.35	6.159382614
13	seg12	0	625.95	643.8	635.7578778	595.05	638.35	6.159382614
13	seg17	1	632.25	648	633.7471744	614.35	616.8	7.219737119
14	seg16	0	494.9	499.3	481.20875	405.9	406.1	11.16857665
14	seg9	1	466.3	492.25	474.1106752	455.7	475.2	6.971049437
14	seg5	1	478.3	493.35	478.0915751	443.6	443.7	9.380484939
14	seg4	1	469.7	485.8	473.4751729	443.6	449.95	6.351867552
14	seg7	0	485.6	492.25	473.7751781	421	465.9	8.45134085
14	seg6	1	474.1	489.1	472.1121212	421	467.6	9.228624199
14	seg1	1	459.5	498.35	469.7032258	413.2	413.85	13.98578715
14	seg10	1	480.2	496.05	476.8539347	446.15	482.9	10.59240334
14	seg3	1	466.1	472.5	461.2356178	440.4	449.4	5.684418343
14	seg2	0	452.6	479.8	460.0272177	441.15	460.6	8.245360809
14	seg15	1	494.4	496.3	484.3924242	462.2	481.65	5.178595196
14	seg13	0	477.7	502.1	485.5908019	466.25	470.2	9.742674902
14	seg11	0	483.1	496.05	477.6862919	405.9	446.15	11.88855299
14	seg12	0	483.1	496.05	477.6862919	405.9	446.15	11.88855299
14	seg17	0	486.75	500.3	489.6247685	445.2	486.35	5.191523522
15	seg16	1	631.6	641	629.4298843	620.85	632.6	3.73794366
15	seg9	1	622.3	634	626.1376796	619.7	631.3	2.939736341
15	seg5	1	629.75	636.25	629.7169625	625.45	630.55	2.009773079
15	seg4	0	631.3	652.2	636.4819905	627.2	633.85	5.407174983
15	seg7	1	624.25	635.3	628.144328	619.7	630.3	3.47974492
15	seg6	0	630.1	636.25	630.2582749	625	631	1.847537452
15	seg1	1	632.5	645.6	635.4527046	630.8	641.85	3.087063003
15	seg10	0	626.85	637	626.3401885	617.4	622.05	4.596542973
15	seg3	1	634.75	641.7	635.2002396	630.4	631.45	2.234997535
15	seg2	0	635.7	646.55	635.4114149	628.6	634.4	3.596010612
15	seg15	0	611.4	619.65	608.9894909	601.55	609.05	2.942616601
15	seg13	1	607	648.3	621.8233553	598.9	637.75	13.67103598
15	seg11	1	632.1	637	627.4170148	617.4	624.25	4.480130922
15	seg12	0	632.1	637	627.4170148	617.4	624.25	4.480130922
15	seg17	1	613.2	624.8	613.6291758	606.9	615.95	2.791684468
16	seg16	1	711.3	740.9	718.1374901	700.1	718.55	5.517252207
16	seg9	1	718.85	735.3	715.9889601	707.8	724.1	5.369462297
16	seg5	1	707.3	732.15	716.1664063	696.6	723.6	9.468629701
16	seg4	0	725.8	747.8	723.3211213	710.95	719.9	8.413849394
16	seg7	1	712.6	735.3	716.1163082	689.8	698.3	7.981064934
16	seg6	1	713.25	723.3	712.9470715	697.2	706.55	4.574158585
16	seg1	1	728.9	742	727.6220027	717.75	731	5.172605223
16	seg10	1	718.3	720.9	713.3197666	703.3	719.1	3.234433422
16	seg3	1	732.8	745.05	725.3261711	714.45	744.7	4.788701291
16	seg2	0	727.25	741.35	730.7331918	718.55	726.95	4.221060302
16	seg15	1	731.15	738	718.9730173	702	717.7	9.355626274
16	seg13	1	728.65	729.4	716.6486388	704.75	718.3	5.376178912
16	seg11	1	722.8	740.9	715.3334409	700.1	715	5.725831716
16	seg12	1	722.8	740.9	715.3334409	700.1	715	5.725831716
16	seg17	1	721.25	729	719.8035271	707.9	716.95	3.654344944
17	seg16	0	687.75	708.55	690.648646	660	689	8.306224206
17	seg9	1	681.85	696.7	672.1860789	617.9	632.5	14.22319686
17	seg5	1	532	664.2	626.0529316	515.4	649.6	46.3304447
17	seg4	0	685.2	701	664.4774242	615.6	658.6	23.20972824
17	seg7	0	675.25	689.8	671.5212411	617.9	689.25	12.74609763
17	seg6	1	675.45	715.55	676.5238434	515.4	515.4	46.46462879
17	seg1	0	680.5	698	681.2025682	665.8	677.4	5.312371844
17	seg10	1	678.5	696.7	679.6024854	617.9	618.8	12.61275243
17	seg3	0	674.95	677.35	652.8986647	601.8	612.7	22.03365809
17	seg2	0	636	687.95	676.3462145	606.2	687.95	11.752073
17	seg15	1	698.45	704.7	693.0040576	673.1	686.2	6.703746203
17	seg13	1	701.65	724.05	655.3399539	609.4	615.5	28.34364732
17	seg11	0	689.95	694.7	687.0113435	675.5	694.7	4.487185077
17	seg12	0	689.95	694.7	687.0113435	675.5	694.7	4.487185077
17	seg17	1	657.8	735.6	706.9476619	641.3	715.4	28.43937411
18	seg16	1	640.2	646.1	620.0155419	555.3	616.4	22.58530228
18	seg9	1	629.5	651.45	637.1033299	577	579.1	12.87622625
18	seg5	1	628.25	633	617.319358	587.5	630.3	6.697183792
18	seg4	1	656.75	658.35	586.2011487	557.1	582.95	29.89867364
18	seg7	1	642.1	651.45	633.9303889	577	625.1	16.15226324
18	seg6	1	646.95	651.9	618.3551859	569.4	569.4	17.7431458
18	seg1	1	631.5	671.15	645.6555612	608.35	669.1	13.96207936
18	seg10	0	614.2	638.6	596.5292874	421.2	638.1	54.67203688
18	seg3	1	651.2	654.3	588.4095238	535.85	573.2	33.13461723
18	seg2	1	624.6	643	622.2421279	597.6	625.8	9.826304413
18	seg15	0	638.7	638.7	617.3176898	568.75	610.8	19.58221523
18	seg13	1	596.15	657.65	600.4065755	492.8	523.8	59.39318784
18	seg11	1	642	642.3	603.8706234	421.2	512.2	47.32105474
18	seg12	0	642	642.3	603.8706234	421.2	512.2	47.32105474
18	seg17	1	604.7	616.9	606.5478412	595.1	602.45	4.956408184
19	seg16	1	747.3	762.05	748.1839684	736.15	751.5	5.023044198
19	seg9	1	753.1	753.1	744.6274929	734.2	746.7	3.034331801
19	seg5	1	748.1	762.6	748.8589515	736.95	746.4	5.235661577
19	seg4	0	755.2	760.9	750.1866351	735.15	746.55	4.58234604
19	seg7	1	740.7	755.25	746.3210582	738.5	746.85	3.572548252
19	seg6	0	744.25	755.25	747.5135278	739.45	747.1	3.120775861
19	seg1	0	748.75	759.2	747.0729374	739.45	755.25	4.013713837
19	seg10	0	747.9	767.6	749.1598639	734.2	739.15	6.23565396
19	seg3	1	747.65	760.8	750.6885263	743.05	746.1	3.298586681
19	seg2	1	752.1	755.3	748.3817558	737.05	742.65	3.462039973
19	seg15	0	735.1	755	741.1329866	728.7	743.1	6.780626261
19	seg13	1	751.4	755	746.9754519	733.85	750.6	4.239065195
19	seg11	1	748.25	767.6	752.0125375	737.25	751.45	5.371304969
19	seg12	1	748.25	767.6	752.0125375	737.25	751.45	5.371304969
19	seg17	1	736.4	749.65	740.2108918	732.2	742.2	3.227070111
20	seg16	1	650.85	669.85	646.507674	521.25	522	23.41223716
20	seg9	1	630.25	641.6	614.4013308	589.7	590.55	15.87629704
20	seg5	1	522.8	549.9	534.0669533	487	549.6	12.19662323
20	seg4	1	541.4	555.95	542.3999528	499	506.9	9.644506233
20	seg7	1	640.55	641.6	603.0573326	588.4	603.1	13.39744019
20	seg6	1	593.5	605	590.4139706	562.7	562.7	5.07034092
20	seg1	1	497.4	555.5	512.0071875	435.8	500.6	25.37718563
20	seg10	0	622.6	640.55	630.8406977	618.6	636.9	4.447635627
20	seg3	0	520.6	559.7	535.4147202	474.5	489.1	13.98306366
20	seg2	1	503.9	524.7	509.6611588	445.7	449.7	10.06058851
20	seg15	0	532.45	608.65	559.3837644	494.9	576.8	22.86348229
20	seg13	1	574.15	584.35	571.0529951	519.2	533.4	8.074744173
20	seg11	1	665.2	669.85	625.9158163	521.25	633.3	23.17982869
20	seg12	1	665.2	669.85	625.9158163	521.25	633.3	23.17982869
20	seg17	0	507	611.7	525.2352848	491	578	20.36620248
21	seg16	0	782.8	806.65	782.9093593	768.35	782.65	7.719827775
21	seg9	1	776.6	783	776.9388487	770.55	778.3	2.321450582
21	seg5	1	776.1	801.55	781.2295918	770	786.8	6.533758689
21	seg4	0	795.35	808.15	790.6001046	777.95	779.1	5.485818644
21	seg7	0	780.6	795	778.0588319	766.7	774.15	5.013537659
21	seg6	0	776.9	795	778.2559377	766.7	787.1	5.387931113
21	seg1	0	766	778.4	767.5418505	759.7	772.7	4.100146286
21	seg10	0	771.75	787.25	776.4645514	768.35	776.2	2.621330553
21	seg3	1	792.4	796.45	780.5386107	760.6	766.25	10.30634071
21	seg2	0	772.1	796.7	771.9780601	757.95	768.65	8.363493894
21	seg15	1	781.6	811.35	791.1971025	780.55	789.4	8.052655264
21	seg13	1	763.75	820.55	786.3300489	750.95	790.2	13.61970184
21	seg11	0	782.8	806.65	779.9414748	768.35	775.8	7.450163989
21	seg12	0	782.8	806.65	779.9414748	768.35	775.8	7.450163989
21	seg17	0	792.8	818.9	794.0843144	781.6	798.45	9.472737525
22	seg16	0	586.45	596.3	576.6924289	564.8	572	6.846322913
22	seg9	0	509.3	593.55	571.842093	503.3	542.75	11.58985887
22	seg5	1	428.1	603.7	573.5727986	427.6	588.6	41.95106865
22	seg4	0	583.95	619.7	578.124708	403.6	407.9	23.25842027
22	seg7	0	567.5	593.55	568.0924794	480.5	570.7	16.27739471
22	seg6	0	574.45	593.55	555.3182927	426.8	482.7	37.3150254
22	seg1	0	574.95	605.4	578.6889354	562.2	601.7	8.434736086
22	seg10	1	572.15	575.6	561.2115468	499.3	570.15	14.5584051
22	seg3	0	569.35	600.9	564.7208651	385.4	557	38.18890937
22	seg2	0	307.3	585.7	519.429661	307.3	576.75	70.58685424
22	seg15	0	574.8	606.7	585.1632839	564.9	586.45	8.952183845
22	seg13	1	577.7	605.2	577.210671	553.35	575.9	10.99657746
22	seg11	0	576.25	596.3	570.3264151	499.3	565.4	13.3728857
22	seg12	0	576.25	596.3	570.3264151	499.3	565.4	13.3728857
22	seg17	1	577.25	598.8	580.7277212	564	592.9	5.977768287
23	seg16	1	566.15	583.95	543.7444874	518.1	537.1	16.77269797
23	seg9	1	549.3	583.95	556.4050271	518.1	532.45	15.92647756
23	seg5	1	513.75	513.75	480.2522541	416.45	455.4	29.91429227
23	seg4	1	500.5	563.95	512.9354342	488.8	488.8	14.09919439
23	seg7	1	528.8	543.7	512.5511513	436.5	491.15	22.76144307
23	seg6	1	520.45	533.9	506.0734403	429.95	507.1	23.75565362
23	seg1	1	718.3	741	722.8020534	703.35	704.85	8.05262077
23	seg10	0	528.3	585.9	563.2490706	522.35	564.1	15.88674814
23	seg3	1	467.9	603.3	523.6299225	422.4	443	61.20952177
23	seg2	1	728.6	734.85	721.1770014	714.1	716.7	4.18320348
23	seg15	1	597.3	605.8	572.7358942	399.5	400.8	34.01311545
23	seg13	1	673.4	684.5	541.9400982	448.3	448.3	36.7459811
23	seg11	1	533.45	582.35	547.6594444	522.35	568.65	15.57725455
23	seg12	1	533.45	582.35	547.6594444	522.35	568.65	15.57725455
23	seg17	1	508.05	522.9	494.6476834	417.2	466.5	29.10305236
24	seg16	0	557.85	566.2	554.9395532	543.1	564.05	3.238853243
24	seg9	1	539.5	550.7	539.6693512	523.4	536.9	6.961080433
24	seg5	1	554.2	570.55	557.1609901	539.65	561.15	5.598635127
24	seg4	0	553.2	562.7	552.4607728	543.2	544.6	4.121255754
24	seg7	0	537.85	542.6	533.4003102	523.4	534.3	4.674457144
24	seg6	0	558.45	562.9	553.6790682	539.65	541.4	3.913394505
24	seg1	1	536.5	543.2	530.9477194	522.35	527	3.905563343
24	seg10	1	552.45	561.7	546.663992	533.45	539.55	5.184532265
24	seg3	1	553.1	569.55	554.0147778	536.55	540.5	9.258415494
24	seg2	0	553.6	569.55	554.8762489	540.1	556.8	7.261082355
24	seg15	1	574.8	577.75	568.8599798	552.65	554	3.922962213
24	seg13	1	571.4	579.2	564.5424706	546.85	549.8	6.958925158
24	seg11	1	554.6	564.7	550.0797101	533.45	542.3	5.684968976
24	seg12	1	554.6	564.7	550.0797101	533.45	542.3	5.684968976
24	seg17	1	560.6	563.5	539.8749398	495.75	537.6	18.30229272
25	seg16	1	604.05	621.35	590.6624088	523.6	555.3	30.86019287
25	seg5	1	662.75	665.75	636.2334975	526.2	542.8	38.04313681
25	seg4	1	686.7	707.85	676.7196578	622.8	665.9	14.40598328
25	seg7	1	610	610.1	575.5231481	497.4	591.85	35.71322331
25	seg6	1	558.2	647.6	623.7388889	555.7	627.8	27.24780574
25	seg1	0	687.75	692.4	672.7473341	606.3	688.85	18.07385436
25	seg10	0	640.65	685	650.5640143	560.5	560.5	22.3320812
25	seg3	0	677.1	679.2	645.2323615	446.05	560.3	34.34216101
25	seg2	0	646.8	688.45	664.7740385	584.6	661.1	19.73257917
25	seg15	1	678.4	678.7	661.319457	587.2	588.2	22.88047265
25	seg13	1	639.65	641.5	619.7486339	582.4	617.35	14.58021336
25	seg11	1	665.75	669.1	643.5490132	614.3	614.3	12.36951426
25	seg12	1	665.75	669.1	643.5490132	614.3	614.3	12.36951426
25	seg17	1	640.95	641.15	568.7665138	539.4	552.4	35.66523138
