Part_id	Sc_id	answer	enddistance	maxdistance	meandistance	mindistance	startdistance	stddevdistance
9	seg10	0	562.75	562.75	522.6451544	499.9	532.9	8.965337804
9	seg3	1	493.65	496.5	485.8771053	438.9	440.3	11.59268897
9	seg2	0	516.6	538.9	505.5001018	443	456.8	26.17708191
9	seg15	1	529.9	545.4	533.3957389	525.3	530.05	3.849576305
9	seg13	1	524.65	547.4	525.1456522	512	547.4	5.703852759
9	seg11	1	528.85	588.5	535.8258952	519	526.3	14.01863878
9	seg12	1	528.85	588.5	535.8258952	519	526.3	14.01863878
9	seg17	1	535.9	535.9	517.0888725	504.8	511.15	5.653569847
10	seg16	0	656.25	695.35	672.7484496	648	695.3	10.62519343
10	seg9	1	653.8	655.2	643.3484043	637	637.5	4.250123206
10	seg5	1	641.1	665.7	638.0365772	623.05	665.7	5.015196517
10	seg4	1	648.25	676.9	642.5031746	579.4	620.7	24.95306476
10	seg7	1	644.6	671.85	646.2514545	637	649.5	5.381581667
10	seg6	1	637.3	671.85	659.3661898	637.3	656.15	5.706621866
10	seg1	1	681.2	697.15	685.5763915	677.6	693.8	4.339215884
10	seg10	0	658.95	660.35	650.7626409	642.45	652.45	3.260487612
10	seg3	1	676.8	701.7	684.1386647	676.5	691.2	4.533911353
10	seg2	0	693.45	695.2	689.2851206	683.3	689.4	2.311247438
10	seg15	1	706.7	710.2	681.9707101	650.6	684.45	16.80061907
10	seg13	1	704.35	707.85	679.7329657	655	668.7	15.22642005
10	seg11	1	652.95	653.65	633.9525362	620.9	643	8.416626408
10	seg12	1	652.95	653.65	633.9525362	620.9	643	8.416626408
10	seg17	1	688.3	709.5	690.7935743	674.4	683.6	6.58932734
11	seg16	0	558.7	570.25	560.7708215	537.3	563.7	3.024830697
11	seg9	0	541.2	562.6	550.6789568	541	558.3	3.714594301
11	seg5	1	559.25	580.75	567.8595238	554.8	566.1	6.799397477
11	seg4	0	571	588.65	576.261512	561.4	561.6	6.203998766
11	seg7	0	547.1	579.95	562.2	544.2	558.7	9.600050621
11	seg6	0	560.3	579.95	565.1598107	547.15	563.4	5.54415257
11	seg1	0	573.7	588.4	575.1222433	550.6	575.85	8.408292294
11	seg10	0	560.75	569.05	559.332704	527.8	550.9	5.379644833
11	seg3	1	556.3	590.6	556.3948936	547.8	571.1	6.849478698
11	seg15	0	535.3	573.3	555.2941358	523.95	556	9.246949112
11	seg13	1	557.85	566	554.9640264	533.15	566	2.587188964
11	seg11	0	560.4	570.25	560.7081416	552.9	564.7	2.857791561
11	seg12	0	560.4	570.25	560.7081416	552.9	564.7	2.857791561
11	seg17	1	544.3	593.5	557.7615385	528.5	547.3	22.27221612
12	seg16	0	703.2	710.45	704.8038394	698.1	704	2.639540462
12	seg9	1	700	708.4	703.987382	699.1	702.75	1.762873493
12	seg5	0	704.25	714.1	705.4129377	699.6	702.6	2.327033895
12	seg4	0	700.85	708.35	700.9713235	694.3	707.5	2.071605997
12	seg7	0	701	712.75	704.8220259	699.1	708.5	2.160887464
12	seg6	0	702.75	714.1	705.9048027	699.9	709.65	2.698780221
12	seg1	1	700.05	706.25	701.3613028	694.9	704.9	2.05561322
12	seg10	0	702.3	711.05	704.6676798	699.3	705.75	2.461209324
12	seg3	0	706.9	709.55	703.9013781	698.5	704.7	2.127073592
12	seg2	0	702.05	708.15	702.2724315	693.6	705.45	2.816418428
12	seg15	0	697.7	712	700.4411227	692.8	706.1	3.840720802
12	seg13	1	703.6	713.45	707.2165247	701.1	704.55	2.715899073
12	seg11	0	700.75	711.05	706.0423744	699.75	704.8	2.276482942
12	seg12	0	700.75	711.05	706.0423744	699.75	704.8	2.276482942
12	seg17	0	697	709.7	702.4473432	694.35	697.1	3.283126314
13	seg16	0	636.2	644.1	629.878169	595.05	595.05	5.168064017
13	seg9	1	626.4	633.2	623.1288	616.5	619.4	3.257751115
13	seg5	1	661	661	637.6929293	610.4	642.2	9.317066068
13	seg4	1	639.8	641.4	629.8525394	616.75	625.5	4.804816446
13	seg7	1	627.7	636.6	628.8040179	617.15	635.2	3.675431328
13	seg6	1	647.7	666.65	650.6103945	636.2	645.95	6.473059361
13	seg1	1	639.2	657.1	638.7727121	627.8	636.9	4.951854831
13	seg10	1	641.1	656.4	636.0623269	616.5	621.1	9.426465186
13	seg3	1	646.8	651.8	639.677193	601.4	639.95	8.394644133
13	seg2	1	642.9	654.8	645.0319895	635	640.55	4.342478109
13	seg15	1	685.9	688.75	651.3053746	616.2	641.9	16.35944678
13	seg13	1	643.5	661.9	646.9814246	624.5	654.35	12.40482184
13	seg11	0	625.95	638.75	628.3538961	595.05	638.75	7.879665561
13	seg12	0	625.95	638.75	628.3538961	595.05	638.75	7.879665561
13	seg17	1	632.25	648	635.3249304	614.35	632.9	6.129545258
14	seg16	0	494.9	499.3	481.20875	405.9	406.1	11.16857665
14	seg9	1	466.3	492.25	474.3996614	455.7	470.2	7.629489621
14	seg5	1	478.3	493.35	478.0915751	443.6	443.7	9.380484939
14	seg4	1	469.7	485.8	475.3081986	443.6	474.45	7.048202653
14	seg7	0	485.6	492.25	474.3142674	421	421	8.53113209
14	seg6	1	474.1	489.1	472.1121212	421	467.6	9.228624199
14	seg1	1	459.5	469.5	461.256295	442.8	469.3	5.031545429
14	seg10	1	480.2	496.05	476.8681176	446.15	469.8	11.57067806
14	seg3	1	466.1	472.5	461.5634006	453.1	464	3.776163139
14	seg2	0	452.6	479.8	460.7199017	441.15	463.1	8.801509023
14	seg15	1	494.4	496.3	485.3701417	462.2	495.3	5.955033
14	seg13	0	477.7	502.1	485.3981481	466.25	485.1	10.42790506
14	seg11	0	483.1	496.05	480.1007788	405.9	495.5	12.34195048
14	seg12	0	483.1	496.05	480.1007788	405.9	495.5	12.34195048
14	seg17	0	486.75	498.75	489.2967427	445.2	492.3	5.098514559
15	seg16	1	631.6	641	629.4893862	620.85	630.55	3.999405391
15	seg9	1	622.3	634	625.3888839	619.7	628.4	2.707215952
15	seg5	1	629.75	636.25	629.469623	625.45	628.4	1.896879634
15	seg4	0	631.3	652.2	635.2475361	627.2	638.5	5.247662895
15	seg7	1	624.25	634.65	627.4284804	619.7	633.25	3.459328294
15	seg6	0	630.1	635.3	630.1882875	625	629.4	1.721832535
15	seg1	1	632.5	641.25	634.1775907	630.8	640.05	1.579546224
15	seg10	0	626.85	637	626.0131625	617.4	630	4.865231843
15	seg3	1	634.75	641.35	635.3811159	630.85	640.65	1.806783597
15	seg2	0	635.7	646.55	635.543176	628.6	637.4	3.88260154
15	seg15	0	611.4	619.65	609.2399819	601.55	606.7	3.097670778
15	seg13	1	607	637.2	617.175046	598.9	633.2	11.21358319
15	seg11	1	632.1	637	628.4699832	617.4	621.85	4.360437531
15	seg12	0	632.1	637	628.4699832	617.4	621.85	4.360437531
15	seg17	1	613.2	624.8	613.6127248	606.9	615.65	2.887393445
16	seg16	1	711.3	740.9	718.3861336	700.1	717.6	6.174404633
16	seg9	1	718.85	720.9	713.8331982	707.8	719	2.958868034
16	seg5	1	707.3	727.7	711.5785479	696.6	721.4	7.920959864
16	seg4	0	725.8	747.8	723.921864	710.95	722.95	9.256079626
16	seg7	1	712.6	735.3	716.6743205	689.8	692.3	7.705737938
16	seg6	1	713.25	723.3	713.6246117	703.1	709.2	4.214729435
16	seg1	1	728.9	735.9	726.4404966	717.75	729.3	4.392114293
16	seg10	1	718.3	720.9	713.6282906	703.3	712.9	3.422328756
16	seg3	1	732.8	734.55	724.837372	718.35	727.45	3.346461877
16	seg2	0	727.25	741.35	731.5722897	718.55	725.85	4.131757108
16	seg15	1	731.15	738	720.0860339	702	725.35	10.17993957
16	seg13	1	728.65	729.4	716.8900798	704.75	715.05	5.903548745
16	seg11	1	722.8	740.9	715.5418256	700.1	711.65	6.343419742
16	seg12	1	722.8	740.9	715.5418256	700.1	711.65	6.343419742
16	seg17	1	721.25	729	720.1370968	707.9	725.9	3.673403034
17	seg16	0	687.75	708.55	690.7406639	660	660	8.593355866
17	seg9	1	681.85	696.7	672.8521472	617.9	670.9	15.04032053
17	seg5	1	532	664.2	607.4103448	515.4	644.8	54.59390549
17	seg4	0	685.2	701	666.9126325	615.6	655.5	24.17929953
17	seg7	0	675.25	679.1	663.1490964	617.9	632.5	15.864916
17	seg6	1	675.45	715.55	680.970563	524.55	530.1	39.79936761
17	seg1	0	680.5	698	682.4068515	665.8	678.05	5.441684431
17	seg10	1	678.5	694.7	681.4137774	662.9	684.7	7.732850162
17	seg3	0	674.95	677.35	655.4709677	601.8	602.4	20.85084523
17	seg2	0	636	683.55	674.2017857	606.2	681.5	13.33114282
17	seg15	1	698.45	704.7	693.4548673	673.1	675.6	6.952767417
17	seg13	1	701.65	724.05	664.9872774	637.15	641.65	26.74850666
17	seg11	0	689.95	694.7	687.0113435	675.5	694.7	4.487185077
17	seg12	0	689.95	694.7	687.0113435	675.5	694.7	4.487185077
17	seg17	1	657.8	734.2	679.9161905	641.3	717.6	29.86391691
18	seg16	1	640.2	646.1	626.5908294	562.55	563.5	14.20947507
18	seg9	1	629.5	651.45	641.6692982	626.15	646.3	5.276642697
18	seg5	1	628.25	628.25	616.630157	587.5	608.6	6.72931068
18	seg4	1	656.75	658.35	589.1382166	557.1	569.35	33.68157149
18	seg7	1	642.1	651.45	635.9353448	577	624.95	15.31825896
18	seg6	1	646.95	651.9	619.977665	577	651.3	16.2000093
18	seg1	1	631.5	651.35	639.1565132	608.35	647.85	7.842052468
18	seg10	0	614.2	634.7	590.9338039	421.2	610.6	59.15279365
18	seg3	1	651.2	654.3	590.8439655	535.85	569.5	34.64451795
18	seg2	1	624.6	643	621.3037623	597.6	634.65	9.909423833
18	seg15	0	638.7	638.7	620.962069	568.75	580.3	17.00670735
18	seg13	1	596.15	657.65	611.3920205	492.8	505.5	53.5490942
18	seg11	1	642	642.3	620.0963978	609.1	624.05	5.841967559
18	seg12	0	642	642.3	620.0963978	609.1	624.05	5.841967559
18	seg17	1	604.7	611.05	604.7346154	599.75	609.9	2.946038629
19	seg16	1	747.3	762.05	747.8903125	736.15	753.9	5.437912816
19	seg9	1	753.1	753.1	744.3097768	734.2	744.3	3.151550457
19	seg5	1	748.1	755.4	747.4809903	736.95	754.95	3.977301893
19	seg4	0	755.2	760.9	750.7976507	735.15	749.9	4.772469972
19	seg7	1	740.7	755.25	745.6061545	738.5	753.95	3.06329003
19	seg6	0	744.25	755.25	747.6664908	739.45	751.85	3.327619732
19	seg1	0	748.75	753.6	745.9879264	739.45	746.9	2.82667551
19	seg10	0	747.9	767.6	751.1259542	741.9	745.7	5.247130843
19	seg3	1	747.65	760.8	750.6346086	743.05	753.05	3.160342491
19	seg2	1	752.1	754.65	747.7137746	737.05	750.2	3.113386621
19	seg15	0	735.1	755	739.9200943	728.7	751.5	6.997199088
19	seg13	1	751.4	755	746.536495	733.85	747.25	4.505242135
19	seg11	1	748.25	767.6	752.3184743	737.25	759.1	5.757128989
19	seg12	1	748.25	767.6	752.3184743	737.25	759.1	5.757128989
19	seg17	1	736.4	749.65	740.1971519	732.2	740.35	3.323450686
20	seg16	1	650.85	669.85	646.507674	521.25	522	23.41223716
20	seg9	1	630.25	641.6	623.5634561	594.1	604.3	10.74007583
20	seg5	1	522.8	541.8	525.4677866	487	541.8	6.565823598
20	seg4	1	541.4	555.95	545.4407199	515.5	532.35	6.942838599
20	seg7	1	640.55	641.6	604.8909152	588.4	590.45	14.44604266
20	seg6	1	593.5	605	591.5867133	567.5	592.45	4.91940287
20	seg1	1	497.4	555.5	514.6294444	435.8	452.3	23.90676104
20	seg10	0	622.6	635.35	628.96	618.6	634.35	3.369203505
20	seg3	0	520.6	559.7	537.3051948	474.5	474.5	12.25545899
20	seg2	1	503.9	524.7	510.5226444	485.9	496.9	9.126014266
20	seg15	0	532.45	608.65	557.2144013	494.9	495.6	23.38098217
20	seg13	1	574.15	584.35	570.982149	519.2	576.7	8.324037121
20	seg11	1	665.2	669.85	625.3288835	521.25	522	25.19430242
20	seg12	1	665.2	669.85	625.3288835	521.25	522	25.19430242
20	seg17	0	507	611.7	520.2393782	504	611.7	20.56118419
21	seg16	0	782.8	806.65	784.3163677	773.35	780.95	7.850672008
21	seg9	1	776.6	781.4	776.3865214	770.55	777	2.115339241
21	seg5	1	776.1	789.3	779.1142071	770	780	4.671315925
21	seg4	0	795.35	808.15	791.6695804	782.5	788.1	5.335562313
21	seg7	0	780.6	795	778.8859515	770.55	777.6	4.870874682
21	seg6	0	776.9	795	778.4040036	766.7	772.75	5.464025226
21	seg1	0	766	772.2	766.0172801	759.7	768.3	2.871873058
21	seg10	0	771.75	787.25	776.0703025	768.35	778.1	2.707293547
21	seg3	1	792.4	796.45	783.8618117	767.1	776.4	8.835579735
21	seg2	0	772.1	796.7	773.4825285	757.95	768.5	8.481896483
21	seg15	1	781.6	811.35	791.5451187	780.55	798	8.903160066
21	seg13	1	763.75	820.55	783.9061901	750.95	816.35	13.73730339
21	seg11	0	782.8	806.65	780.970991	768.35	776.4	7.954707558
21	seg12	0	782.8	806.65	780.970991	768.35	776.4	7.954707558
21	seg17	0	792.8	818.9	795.8231602	781.6	784.85	9.736290765
22	seg16	0	586.45	596.3	579.05	566.4	577.2	6.621503315
22	seg9	0	509.3	590.3	568.2110215	503.3	574.1	11.84876508
22	seg5	1	428.1	603.7	563.189614	427.6	587.2	48.56514845
22	seg4	0	583.95	619.7	581.0041485	569.65	597.15	10.11108916
22	seg7	0	567.5	593.55	567.8827612	480.5	561.15	18.26361414
22	seg6	0	574.45	593.55	555.9781601	426.8	518.4	38.34896687
22	seg1	0	574.95	587.85	575.2104406	562.2	577.7	4.292428081
22	seg10	1	572.15	575.6	560.0832041	499.3	575.6	15.55679265
22	seg3	0	569.35	600.9	562.6781532	385.4	573	43.7948487
22	seg2	0	307.3	585.7	491.1400641	307.3	494.6	71.9422608
22	seg15	0	574.8	606.7	587.3179572	564.9	586.2	9.509062402
22	seg13	1	577.7	605.2	576.6682147	553.35	583.6	11.62224514
22	seg11	0	576.25	596.3	570.7517337	499.3	500.5	13.07385938
22	seg12	0	576.25	596.3	570.7517337	499.3	500.5	13.07385938
22	seg17	1	577.25	598.4	580.4038899	571.55	591.4	4.883514969
23	seg16	1	566.15	583.95	547.521886	518.1	534.65	16.64264481
23	seg9	1	549.3	583.95	562.1549615	530.2	562.55	11.20981484
23	seg5	1	513.75	513.75	480.2522541	416.45	455.4	29.91429227
23	seg4	1	500.5	563.95	511.2676419	491.4	524.5	14.79416476
23	seg7	1	528.8	543.7	525.5762048	436.5	543.1	19.07029874
23	seg6	1	520.45	533.9	506.0734403	429.95	507.1	23.75565362
23	seg1	1	718.3	737.7	721.2113598	712.75	732.85	6.190886787
23	seg10	0	528.3	584.9	562.2488534	522.35	584.9	15.93984642
23	seg3	1	467.9	603.3	510.7852459	422.4	583.1	59.10152871
23	seg2	1	728.6	734.85	722.1020318	714.25	719.5	4.143230855
23	seg15	1	597.3	605.8	572.7358942	399.5	400.8	34.01311545
23	seg13	1	673.4	684.5	541.9400982	448.3	448.3	36.7459811
23	seg11	1	533.45	568.1	541.612007	522.35	562.55	10.89307967
23	seg12	1	533.45	568.1	541.612007	522.35	562.55	10.89307967
23	seg17	1	508.05	522.9	500.2378481	417.2	428.35	23.47699501
24	seg16	0	557.85	566.2	555.0441681	543.1	551.4	3.323078773
24	seg9	1	539.5	550.7	542.6206259	529.25	537.1	4.438104066
24	seg5	1	554.2	570.2	554.4377593	539.65	569.6	5.66162388
24	seg4	0	553.2	562.7	553.0186047	544.8	551.9	3.791219701
24	seg7	0	537.85	542.6	533.8640857	523.4	528.8	5.084518674
24	seg6	0	558.45	562.9	553.8116935	545.1	552.7	3.816201783
24	seg1	1	536.5	543.2	532.2111857	523.95	523.95	3.45450971
24	seg10	1	552.45	561.7	547.3776442	533.45	547.25	5.183687756
24	seg3	1	553.1	569.55	554.8149272	537.1	541.85	9.214825829
24	seg2	0	553.6	569.55	554.0325472	541.9	566.75	6.267590283
24	seg15	1	574.8	577.75	569.3361957	552.65	555.4	3.612042567
24	seg13	1	571.4	579.2	565.2189972	546.85	564.8	7.308576658
24	seg11	1	554.6	564.7	552.0272105	541.1	541.45	4.468921212
24	seg12	1	554.6	564.7	552.0272105	541.1	541.45	4.468921212
24	seg17	1	560.6	563.5	551.2990584	536.25	541.75	5.314335282
25	seg16	1	604.05	621.35	591.9075949	523.6	538.5	30.74285469
25	seg5	1	662.75	665.75	636.2334975	526.2	542.8	38.04313681
25	seg4	1	686.7	707.85	679.3183419	625.6	672.65	13.16464349
25	seg7	1	610	610.1	575.5231481	497.4	591.85	35.71322331
25	seg6	1	558.2	644.8	620.9010204	555.7	585.9	30.79487672
25	seg1	0	687.75	692.4	668.4638148	606.3	681.6	20.08120399
25	seg10	0	640.65	685	656.0971667	601.05	633.1	21.63995554
25	seg3	0	677.1	679.2	648.6664653	446.05	505.8	29.65407748
25	seg2	0	646.8	688.45	666.4079487	584.6	627.2	21.60343379
25	seg15	1	678.4	678.7	661.319457	587.2	588.2	22.88047265
25	seg13	1	639.65	641.5	626.0637755	582.4	584	17.07187773
25	seg11	1	665.75	669.1	648.0131313	634.5	635.9	11.39308461
25	seg12	1	665.75	669.1	648.0131313	634.5	635.9	11.39308461
25	seg17	1	640.95	641.15	598.3933099	547.85	550.65	36.90994467
